YAW, real_orientation
-108.84936617742697,-102.99730220687314
-102.09127976716584,-95.4025721037513
-95.97557583439355,-92.02696357708278
-90.3668507037707,-85.27596082548526
-84.46142643518544,-79.36892584177319
-78.7000194243345,-71.7739818324856
-71.95675618815048,-65.02292429913714
-66.30004298189017,-59.95981750264682
-60.25574504381134,-53.20884763977486
-54.33760533648465,-48.989419191889326
-47.99122500709345,-42.241256978724415
40.53015548265676,46.35510420841808
46.396776748606854,51.41833485661962
52.34793383115281,57.32532824862796
59.194294264654125,65.76415878908432
66.31457835043115,72.51303949476326
71.32910204518262,79.02663442506977
78.36349859672593,82.73969418432975
83.72406412328189,88.68268298421994
88.42307765736558,93.91084181756612
93.96764063461218,99.85245466589973
99.33567401199768,102.82579030976746
104.00134086212873,108.77110309429936
110.05705021004052,115.19587988828462
116.14679835495149,121.9468206923381
128.28794704441268,134.0966720312919
134.67025374846415,139.91788120276615
140.38055397403247,144.98094648818875
173.4435326612694,-179.57643085777738
-180.0,-173.6693731135389
-119.62940327734813,-114.77272645742862
-113.23144938960162,-108.86544893767147
-108.08615138671985,-102.95824722834223
-102.03577528901236,-95.36361705404003
-96.04738895499197,-90.30031593032453
-91.11519982663718,-86.08090189639206
-85.56920577953967,-78.4861026704658
-78.9351520143509,-70.89126829415068
-71.87082911658986,-64.98422350882582
-65.52444673680904,-59.920948448749726
-59.70795774228864,-57.70614414263992
-58.02620656217308,-57.70700337151486
-57.83889518454371,-57.70789620019478
-57.7672846543909,-57.70894229996474
-57.63153165676289,-57.70990046334396
-57.61243130020226,-57.71091924339796
-57.61243130020226,-57.712035195725115
-57.61243130020226,-57.712239762821994
-57.61243130020226,-57.71487178902802
-57.40826183003457,-57.718056357217954
-57.71891552183238,-57.718561904042105
-57.64287753493784,-57.71824271841754
-57.71891552183238,-57.72003454033125
-57.679062893061506,-57.72039374833083
-57.8654568738921,-57.71987690675033
-57.8654568738921,-57.72013181455495
-57.935189817759586,-57.71914628592669
-57.91216011380113,-57.72156943255074
-58.255964050569624,-57.722521363386456
-58.36236079916882,-57.72477667776796
-58.27540776313821,-57.72587198673348
-58.27540776313821,-57.72613497168483
-58.255948080758145,-57.72955291661253
-58.29493666400532,-57.731601480738476
-58.260178007342915,-57.733165711662004
-58.29125849522596,-57.73398087370502
-58.319670170237565,-57.734606780670774
-57.8267273777156,-58.442692849891145
-58.31020129201793,-59.986634818648064
-60.523594048987526,-59.985915616821394
-60.523594048987526,-59.9859364895941
-60.44439454920086,-59.986134636792265
-60.44439454920086,-59.98610348486196
-60.252508883575835,-59.986183148495456
-60.252508883575835,-59.98618316981333
-60.25815887495965,-59.98588170572537
-60.25815887495965,-59.985501601185426
-60.27110656595141,-59.984219291636485
-60.20706210193859,-59.983137373441565
-60.44397018633072,-59.982227154209916
-60.44397018633072,-59.98014075677551
-60.44397018633072,-59.97852494929551
-60.44397018633072,-59.97725403399324
-60.44397018633072,-60.2988771209349
-60.53133964433496,-60.202695784238834
-60.78637894980556,-63.34238890622312
-63.52236018793987,-63.34259919228126
-63.5253617852556,-63.34273537098194
-63.370669845933655,-63.34261131320742
-63.372528284043455,-63.342700316424015
-63.498601593390866,-63.34274270248133
-63.48529592518313,-63.34273496466277
-63.48529592518313,-63.34126229562385
-63.48529592518313,-63.339651466103504
-63.48529592518313,-63.33922129282114
-63.48529592518313,-63.33834390227986
-63.42804000051074,-63.336573254609675
-63.36631164159216,-63.333720043080085
-63.516396392568694,-63.33196950379918
-63.516396392568694,-63.328288521122275
-63.45861408570661,-63.32694416193716
-63.45562237774523,-63.32332599859211
-63.42980273046986,-63.32061495193547
-63.46917689206719,-63.318589185499505
-63.46917689206719,-63.317099441954994
-63.46917689206719,-63.31526684694637
-63.46982707017034,-66.9201449188269
-67.25581556316254,-68.27814966517391
-68.85244705184769,-68.27785499185187
-68.85049697161466,-68.27741674500248
-68.85031351675401,-68.27718269198631
-68.83945210795862,-68.27704927972458
-68.45028589968243,-69.30890062388107
-65.09783120814417,-58.24176340180781
-59.291569974502664,-53.78431244536448
-53.941446314852676,-47.84089133397509
-48.65571421932149,-43.417506277727014
-43.60353441787606,-36.66622669049098
-37.03868859700834,-33.29072671267792
-31.511344138383176,-26.539755054702496
-25.40460923567318,-19.788854543457063
-19.43030824265798,-14.725518737851786
-13.922432191396654,-8.647125258181399
-13.414567060045114,-14.392991504585735
-14.069777798279405,-14.39306285878545
-14.069777798279405,-14.391530437347813
-14.125524323803278,-14.390507282516726
-14.125524323803278,-14.388315720829471
-14.174036853679254,-14.386013464038877
-14.174036853679254,-14.38446134933833
-14.174036853679254,-14.382144854941311
-14.174036853679254,-14.37931956126614
-13.992335809010935,-14.377324502580478
-14.00856990425804,-16.740165968376743
-17.13754268181369,-17.577975760475148
-17.455822995863528,-17.577729448896243
-17.4545868233789,-18.906448464362537
-19.05469074945155,-18.66388259054231
-18.382935355794718,-18.663721209299013
-18.39862006605636,-18.663801531143513
-18.48347909518758,-18.66375244999946
-18.48347909518758,-18.663820542850885
-18.451092570055316,-18.663819428373287
-18.45170702035717,-18.66388480563102
-18.451092570055316,-18.66393079231058
-18.388358409781976,-18.663949109024067
-18.388358409781976,-18.664000896708114
-18.388358409781976,-18.664019084284142
-18.38775754483449,-18.664102638793008
-18.3477672445696,-18.66419963726023
-18.353016781531053,-18.664111721173647
-18.29413274695295,-18.66414196850023
-18.29413274695295,-18.66423725139528
-18.264837939938577,-18.66438177336677
-18.264837939938577,-18.66436192442452
-18.225389627031124,-18.664469300437776
-18.257765280526456,-18.66453870086702
-18.257765280526456,-18.664331256781555
-18.32869385629966,-18.664393095649004
-18.32869385629966,-18.664412832227274
-18.36020201449266,-18.664854253579456
-18.320429459809585,-18.66477481512133
-18.320429459809585,-18.66540639336294
-18.31422095447507,-18.66862011605848
-18.13873127878123,-18.669945715039727
-18.226524020740158,-18.67166084378157
-18.226524020740158,-18.673079911994872
-18.04579545029066,-18.674138157780718
-18.158503712247768,-18.67467923288921
-18.168949485391952,-18.67671005725976
-18.045563467697818,-18.678352771209273
-18.058073508701945,-18.679038745125457
-18.200334044995753,-18.68111178434568
-18.048430083657035,-18.68291648301003
-18.20155096897821,-18.68487707617718
-17.91539882338475,-18.686003558555022
-17.92024552835569,-18.687479001790585
-17.952637769563648,-18.68970222223222
-17.786979757277443,-18.69156132175569
-17.823664883444536,-18.69240273170778
-17.840260483635227,-18.694395296670724
-18.041709349349166,-18.693936743422796
-18.039567062740026,-18.69777670338821
-18.064902249996283,-18.69973067986559
-18.160723128776244,-18.70019265038693
-17.951296643813805,-18.70235272045364
-17.83831387834313,-18.703285613504306
-17.78691943081084,-18.70407474963477
-17.78691943081084,-18.705090621495817
-17.78691943081084,-18.70622861259918
-17.808236831190257,-18.707695656062338
-17.808236831190257,-18.708341872277675
-17.808236831190257,-18.70978423322046
-17.920333420836158,-18.71060526551272
-18.205696633667728,-18.710396893636368
-17.922997331710068,-18.711154643390067
-17.94512652454214,-18.712812317771625
-18.156357038955164,-18.714079026085916
-18.18708365348257,-18.714683033084686
-18.18708365348257,-18.71536258652049
-18.18708365348257,-18.714926712478636
-18.18708365348257,-18.717283983147535
-18.198630569023894,-18.719156189991516
-18.190690841705212,-18.719320123823234
-18.190690841705212,-18.719794897693745
-18.190690841705212,-18.720862204812843
-18.190690841705212,-18.722649281398354
-18.190690841705212,-18.723272016845353
-18.190690841705212,-18.724448789226557
-18.190690841705212,-18.724798259589697
-18.27199885882553,-18.726214892074378
-18.27199885882553,-18.726842586052335
-18.27199885882553,-18.72699300578547
-18.292796906125808,-18.727200459466903
-18.289378707637646,-18.729000192907833
-18.34619416216463,-18.728602150961926
-18.34619416216463,-18.728096927178047
-18.268841018043393,-18.729949505984706
-18.365521934380993,-18.73202190664296
-18.362073397974797,-18.733885042745907
-18.43779236575342,-18.735495070792457
-18.43779236575342,-18.735969746700682
-18.43779236575342,-18.73597482951703
-18.430892914109837,-18.738297144183555
-18.430892914109837,-18.739432637696186
-18.36565946858571,-18.740795843212606
-18.274631117784345,-18.742623513892685
-18.18338561557345,-18.743466323109818
-18.19413028015497,-18.745037624425812
-18.19413028015497,-18.747641636932276
-18.201002017285262,-18.749110471488898
-18.181769548432293,-18.75068682155628
-18.181769548432293,-18.751945961866294
-18.148133447720618,-18.75329488698887
-17.950399725715293,-18.754444138346855
-17.950399725715293,-18.754555721041303
-18.026355537756622,-18.755279875240536
-18.052249797576785,-18.75703018431633
-18.056484992876534,-18.75859300822645
-18.005410369456214,-18.759594092624035
-18.08576226346382,-18.76002534106661
-18.08576226346382,-18.759520208501208
-18.130752657367843,-18.76127491380742
-18.072751354322126,-18.763059482896768
-18.074082613257925,-18.76345701677599
-18.074082613257925,-18.7640261521487
-18.08449131526606,-18.805123389539002
-18.393291932765916,-18.796230817234452
-18.39246541743645,-18.796060455661443
-18.583574244131672,-18.795756839285023
-18.583574244131672,-18.79557231785802
-18.583574244131672,-18.79484526690305
-18.519651601833953,-18.795439759406086
-18.538174707411287,-18.793703306532688
-18.519651601833953,-18.793472642477997
-18.455790340305597,-18.793106887864493
-18.23228130889307,-18.793419413543653
-18.316059025330475,-18.792616592837874
-18.279070050238136,-18.791880409191407
-18.29219079257265,-18.79082829986938
-18.279070050238136,-18.79031089199588
-18.279070050238136,-18.787697813428156
-18.29959901371037,-18.787583442821656
-18.348895731300235,-18.786305563604248
-18.332663594802373,-18.78631656119439
-18.325265930593396,-18.785500246038893
-18.23891407104645,-18.78348611716797
-18.23531181879456,-18.783785653514656
-18.23692144077036,-18.783257439139394
-18.23692144077036,-18.782261307723374
-18.23692144077036,-18.78130729981582
-18.23692144077036,-18.778710534249033
-18.23692144077036,-18.778207238350575
-18.23692144077036,-18.777668952089034
-18.23692144077036,-18.777325533029327
-18.23637496408519,-18.776982938114454
-18.286159637092133,-18.775477882082118
-18.201897649318678,-18.775147157345558
-18.25137126759479,-18.773803604486506
-18.23637496408519,-18.77157150179733
-18.23692144077036,-18.770887235160636
-18.23692144077036,-18.770632330751074
-18.23692144077036,-18.770062773064797
-18.23692144077036,-18.769950973069275
-18.23692144077036,-18.76899392331965
-18.23692144077036,-18.768802410610327
-18.292685381523395,-18.767942013749927
-18.290424893811757,-18.766898765935544
-18.290424893811757,-18.766093895654308
-18.327516240997024,-18.765449880972394
-18.327516240997024,-18.764564563317006
-18.327516240997024,-18.76341525107129
-18.225336214171623,-18.76174650089453
-18.292509672497662,-18.759651076047398
-18.292509672497662,-18.758354461056186
-18.292509672497662,-18.756834951572692
-18.385951016491614,-18.756578500551058
-18.291277243085688,-18.75461863394767
-18.36444609894678,-18.75245810514436
-18.25718618867589,-18.74974720431243
-18.22142711878347,-18.7481774827741
-18.22142711878347,-18.745688589516117
-18.27584171880152,-18.74313637080133
-18.277696151365827,-18.740513958302827
-18.30001960091815,-18.739300000029555
-18.30001960091815,-18.73732004753082
-18.24370963654762,-18.735529623958588
-18.339545832937983,-18.735292717128456
-18.339545832937983,-18.731850805292403
-18.23168702328583,-18.729770589547062
-18.17675585660642,-18.728174171785522
-18.241695604226507,-18.726024924970847
-18.325324628004545,-18.72436545816341
-18.190446574430077,-18.720784230405805
-18.200995321959,-18.719389199909898
-18.225270486448935,-18.71787851550694
-18.225270486448935,-18.717054361941234
-18.102348160457677,-18.714367248847836
-18.169983701611702,-18.713279885609943
-18.094214830873025,-18.710969925462386
-18.101296334573963,-18.70899815383294
-18.140275854848824,-18.70743488827722
-18.103626317986155,-18.704101127320886
-18.133236290075455,-18.70213263587007
-18.124324460967156,-18.701044301609027
-18.12598525004509,-18.699739018591877
-18.13046917670533,-18.696460751782425
-18.14143120665461,-18.695648402820282
-18.274372018111297,-18.69403342748008
-18.22529266715389,-18.692994305001545
-18.158604554932673,-18.69212985782577
-18.156980498781277,-18.69089091596424
-18.16444389494977,-18.69012531269327
-18.17974536319215,-18.689334609274674
-18.16444389494977,-18.688169726394776
-18.162710580060857,-18.687013918795227
-18.16188134887779,-18.68615121126835
-18.169164552022703,-18.684694351324282
-18.169164552022703,-18.682317403915174
-18.176312285255836,-18.680937774629175
-18.22088847760429,-18.680875145560588
-18.226417013226367,-18.679259172998826
-18.226417013226367,-18.678425118026333
-18.226417013226367,-18.676456876945867
-18.325027243816827,-18.67510114311042
-18.316930101896073,-18.672208910206233
-18.30083682267914,-18.67158477553754
-18.30083682267914,-18.67049502363535
-18.391265098609022,-18.669120191691096
-18.373469503308403,-18.66769181831294
-18.43662658278822,-18.665882816513594
-18.310376713456424,-18.665018640994532
-18.39209206557092,-18.66245365272211
-18.39209206557092,-18.661060248071024
-18.353406343208523,-18.659506962296714
-18.27586846821435,-18.657291802518337
-18.27150715302333,-18.656288478224763
-18.28714312896487,-18.65374106000563
-18.442731936910345,-18.653875721588303
-18.442731936910345,-18.651826150856365
-18.377646378066647,-18.650507391242517
-18.377646378066647,-18.648654540847577
-18.364466264931643,-18.64782764515139
-18.343822240914083,-18.646461470870094
-18.343822240914083,-18.645566470269422
-18.453912517796805,-18.64353551680928
-18.456006036814422,-18.641054361056597
-18.456006036814422,-18.63984900412159
-18.460346463531618,-18.638960708715484
-18.456006036814422,-18.637009197842584
-18.351087149447206,-18.63545752223972
-18.352926485994328,-18.63378954622375
-18.352926485994328,-18.63227420115958
-18.370841825927126,-18.631035029457298
-18.359971550470615,-18.629923484441527
-18.361017888396237,-18.628773107891
-18.339299954460856,-18.627345919172516
-18.339299954460856,-18.62647468166
-18.440039490353566,-18.625823007594445
-18.440039490353566,-18.623521843252064
-18.27530770851267,-18.621901342009807
-18.274990214662587,-18.621419370458483
-18.256359604352216,-18.620757122904315
-18.30623774594737,-18.61980308184735
-18.30623774594737,-18.618401444403855
-18.33428081401613,-18.61754309549404
-18.33428081401613,-18.61568805459237
-18.33428081401613,-18.614694959257285
-18.33675449283616,-18.614529522739815
-18.073318489835543,-18.612973533528894
-18.073318489835543,-18.61141997904693
-18.073318489835543,-18.610163461255116
-18.073318489835543,-18.608831725517682
-18.073318489835543,-18.608483083586062
-17.948132209483752,-18.60732504604837
-17.793992391409745,-18.606230299110347
-17.793992391409745,-18.605464746786808
-17.793992391409745,-18.604273720066708
-17.824549926152997,-18.603115660665242
-17.781413658756236,-18.601490204135462
-17.872644121114362,-18.60056387713458
-17.781413658756236,-18.599882968609737
-17.808209310740818,-18.5983545088872
-17.808209310740818,-18.597119622159138
-17.808209310740818,-18.59595991746568
-17.83746542892786,-18.594203955670192
-17.83746542892786,-18.592706618700657
-17.83746542892786,-18.590997757063846
-17.78712531879398,-18.58921731118244
-17.753685718865828,-18.588299873498386
-17.7525151175303,-18.5864732130968
-17.753205389925757,-18.585563765061675
-17.580271704549663,-18.584480532258585
-17.580271704549663,-18.584061247256724
-17.580271704549663,-18.582355096018695
-17.582697502319842,-18.58164452606153
-17.5623151392389,-18.57972708530383
-17.553542090637773,-18.578755325723876
-17.561666955459877,-18.577436998280067
-17.503208724377657,-18.5755953547575
-17.512516413611724,-18.575118848567296
-17.569697407081108,-18.573740045110675
-17.569697407081108,-18.572828426726666
-17.569936928115037,-18.57194480487177
-17.569936928115037,-18.570830267434086
-17.569936928115037,-18.56805509358925
-17.60197780077059,-18.565610439565607
-17.737104130725392,-18.564587625009867
-17.874584718423357,-18.56127911200224
-17.714103113757698,-18.560321427607132
-17.714103113757698,-18.559442730268895
-17.653595473759655,-18.5576984123133
-17.679924208393444,-18.55668160410529
-17.679924208393444,-18.55631017657411
-17.647958332469067,-18.55462160515955
-17.480779176891453,-18.554035072178706
-17.455934718309184,-18.553199428313828
-17.623579682664662,-18.552701355964288
-17.513512402716227,-18.550821825160988
-17.54902348280202,-18.549505880321465
-17.531905842342034,-18.54672204487473
-17.744423786107582,-18.545387945103737
-17.730429835968955,-18.543960676396775
-17.75050538972286,-18.541840160915754
-17.62893854080662,-18.539862950735632
-17.62893854080662,-18.53802583057203
-17.604915052281395,-18.53631559539633
-17.74602590362152,-18.53448218228775
-17.69019590727821,-18.530349801895884
-17.79105435910107,-18.528962139951297
-17.744524964275175,-18.525664201942245
-17.79320880749384,-18.52348591105881
-17.79320880749384,-18.522202077046604
-17.79320880749384,-18.520370556127478
-17.75499121396488,-18.517956005584516
-17.61012346911246,-18.516362699775144
-17.472642791875067,-18.51425992606543
-17.472642791875067,-18.513275603644253
-17.613110483327574,-18.511785291257866
-17.661381074544263,-18.510364216428588
-17.661381074544263,-18.508311889280478
-17.62021782990337,-18.50612140085073
-17.975413075735524,-18.504702721248766
-18.021738099276835,-18.502308879169778
-18.021738099276835,-18.50085182321482
-18.014369843308685,-18.498263916133464
-18.09772368301923,-18.495698761538744
-18.143204917040887,-18.49487434607451
-18.143204917040887,-18.492973372978707
-18.143204917040887,-18.49076040526865
-18.130835033688008,-18.489066134141172
-18.145979395124424,-18.486885472069623
-18.231039367325728,-18.48589690668071
-18.23598815109437,-18.483791866725
-18.311695153584317,-18.482869024709675
-18.311695153584317,-18.48066808404237
-18.127289103168806,-18.479025272471553
-18.096189506038534,-18.47753379116211
-18.109295514837758,-18.475334279545752
-18.111872665474053,-18.474116791291294
-18.111872665474053,-18.473224917305465
-18.129670828689022,-18.470526385225913
-18.14771322590803,-18.46889288352696
-18.14771322590803,-18.467263544994
-18.16422578104656,-18.46555845788169
-18.316072071393137,-18.463300266930712
-18.316072071393137,-18.46260396351204
-18.316072071393137,-18.46129292287954
-18.11713179520566,-18.459084938982105
-18.202066075420532,-18.45812106548559
-18.20047292706561,-18.457213724840997
-18.20047292706561,-18.45547424769607
-18.073541202734276,-18.45399116700349
-18.20942753330058,-18.452565038868705
-18.07513651078505,-18.450711508328364
-18.04472150859348,-18.44932133501879
-18.015061265942823,-18.448312440915366
-18.015061265942823,-18.446932169537654
-17.85032466214862,-18.445640695715674
-17.90983135582203,-18.443748236912533
-17.881817558863354,-18.443262916635216
-17.93247786051679,-18.441552501579586
-17.894482743072,-18.43989571689704
-17.836936882090978,-18.43884850468991
-17.836936882090978,-18.437687693088183
-17.83048320573747,-18.43608781593436
-17.83048320573747,-18.435101615043724
-17.83048320573747,-18.43310903121128
-17.894951150188643,-18.431892845682167
-17.830375668944964,-18.42954975816735
-17.866780741747007,-18.428038276402933
-17.77178865039224,-18.427123464378955
-17.81693610007242,-18.426451486923057
-17.81696732819444,-18.425222207968837
-17.81693610007242,-18.42383109630853
-17.81696732819444,-18.42298986351305
-18.033151240250728,-18.422451962110834
-18.033151240250728,-18.420717143274047
-18.05512474072718,-18.41996765736116
-18.05512474072718,-18.4178102759467
-17.733921265726842,-18.416457062144893
-17.733921265726842,-18.415254178803494
-17.768378560407253,-18.414201568619433
-17.748977621173516,-18.412713011704337
-17.92317746276227,-18.41124799939583
-17.92317746276227,-18.40923481918365
-17.92196851620501,-18.408566883201882
-17.92317746276227,-18.407295279534456
-17.92317746276227,-18.406011647812992
-17.942561710966164,-18.40439247683578
-17.92196851620501,-18.401856601821162
-17.859267761342856,-18.40014040383066
-17.859267761342856,-18.39899513230977
-17.859267761342856,-18.397784174570727
-17.838801745875987,-18.39643481243812
-17.838801745875987,-18.395205849599837
-17.838801745875987,-18.393953450744323
-17.860357363220942,-18.39179720647618
-17.860357363220942,-18.38973693078559
-17.85334098416733,-18.38814900586229
-17.85334098416733,-18.385660008453556
-17.926555889040003,-18.382645410747315
-17.74556177180705,-18.379871505586188
-17.722210329810206,-18.378852501842378
-17.737633306039687,-18.37697381988308
-17.737633306039687,-18.37486266330929
-17.807937121817925,-18.37135892147472
-17.78400413495228,-18.367745719167534
-17.74264952499041,-18.366070582252725
-17.715691561036,-18.364996409923823
-17.715691561036,-18.36331203221741
-17.74264952499041,-18.36067081558731
-17.61251401222612,-18.358118080056876
-17.61251401222612,-18.356860283136005
-17.725464162437753,-18.354809339771894
-17.695760485568723,-18.353208426193014
-17.63944660808667,-18.3517721833034
-17.65484835451546,-18.349200172486576
-17.68940163968604,-18.3450755571972
-17.605144789424212,-18.342563675771355
-17.59845103720612,-18.341544076212674
-17.59845103720612,-18.33926371502061
-17.477585094364176,-18.338042450762654
-17.477585094364176,-18.335991033094952
-17.450092869298505,-18.334147459403297
-17.450458304495104,-18.33221706366535
-17.450092869298505,-18.331234481796177
-17.48739131418292,-18.329817777232595
-17.49916035681791,-18.32902889297274
-17.48739131418292,-18.3276335198249
-17.48739131418292,-18.32568061871824
-17.48739131418292,-18.324717066840524
-17.531546754822735,-18.322264418545753
-17.617772041388488,-18.321339143786176
-17.617772041388488,-18.319838772412552
-17.362258163437527,-18.318597339439858
-17.601588737595716,-18.317976049398425
-17.601588737595716,-18.315269718173486
-17.601588737595716,-18.314413274323204
-17.51109829224878,-18.31400414234999
-17.595825041310622,-18.31236667753004
-17.534490132145866,-18.310031873394944
-17.464306584959044,-18.30757502334102
-17.464306584959044,-18.305182383185855
-17.49824644600422,-18.302435699434227
-17.49824644600422,-18.299884266844636
-17.501229556354776,-18.29761656965836
-17.794188478454444,-18.295291757742174
-17.741500687378657,-18.292389354732794
-17.741500687378657,-18.290007074769456
-17.75657543181318,-18.288312923697234
-17.741172955350542,-18.28396403409575
-17.77371644919337,-18.28164815584238
-17.761145937251737,-18.279644753482664
-17.72507224846528,-18.27744457998134
-17.73467596759417,-18.276044229970406
-17.81900310224441,-18.27298046647746
-17.739148556491074,-18.27158719453695
-17.910054883714608,-18.269470176880773
-17.734202042634973,-18.26738400525672
-17.718056830809747,-18.26599253310385
-17.662042737772,-18.26341232791223
-17.5929350869309,-18.260554871283297
-17.616757703310835,-18.259083181440438
-17.616757703310835,-18.25785317287667
-17.57158221476409,-18.254583748009004
-17.554320012380636,-18.253061352542804
-17.706181656028374,-18.25041233420064
-17.65274471202285,-18.249461191799373
-17.65274471202285,-18.24795480766203
-17.65861299004348,-18.245867092026167
-17.672912652280214,-18.242559629068328
-17.661549436893857,-18.238683896422607
-17.649751056319563,-18.23753678539151
-17.649751056319563,-18.23636289411321
-17.649751056319563,-18.234416398939768
-17.73387731827473,-18.23162047594489
-17.75782049230819,-18.230372627492226
-17.854782243998482,-18.228040091320022
-17.860175435888586,-18.225619031686055
-17.729768882217595,-18.223223984222802
-17.762485445309846,-18.22134780915313
-17.779887688442308,-18.218970477597413
-17.64981023801558,-18.215577250403555
-17.595208086537028,-18.21439692149865
-17.615035221174665,-18.212254894546113
-17.615035221174665,-18.21014254428529
-17.63503094613004,-18.20784392598933
-17.608582711542976,-18.205111303711814
-17.60911107219921,-18.20325146117275
-17.497066029817844,-18.201764237188563
-17.566022664534852,-18.20001216342726
-17.49877090593432,-18.19875625337413
-17.49877090593432,-18.19804349823409
-17.53556046107955,-18.19624547180931
-17.53556046107955,-18.192706228178935
-17.53556046107955,-18.190990882614862
-17.56304093233802,-18.18882869284697
-17.616009783935308,-18.1861846497462
-17.683550703902217,-18.183559601381912
-17.597043425307962,-18.181467300641543
-17.520260374538392,-18.17988199191088
-17.520260374538392,-18.177907172426746
-17.520260374538392,-18.176231964815845
-17.520260374538392,-18.174936200711414
-17.55102648443292,-18.174142207827078
-17.61663910339745,-18.173290990048805
-17.583208362555247,-18.171536736337323
-17.575628715646904,-18.170294385688152
-17.575628715646904,-18.168907042091526
-17.54634123192974,-18.16818794794298
-17.54634123192974,-18.167008423051705
-17.54634123192974,-18.165521904710364
-17.4952959264538,-18.164265914283806
-17.497433859042427,-18.16332101297203
-17.497433859042427,-18.16181524477951
-17.497433859042427,-18.16086915354166
-17.533681206667296,-18.1591874930507
-17.497433859042427,-18.158034093975495
-17.413145831545133,-18.155597657644588
-17.40047732830163,-18.154582880986727
-17.384868432616983,-18.151953266602213
-17.384868432616983,-18.151284711577922
-17.384868432616983,-18.149753207680394
-17.37648145650361,-18.14833833934663
-17.381514188617718,-18.14578868606453
-17.417567392202088,-18.14409196648019
-17.417567392202088,-18.141969146070192
-17.457839148505418,-18.137676943003058
-17.463844362706418,-18.1368418424902
-17.491851002367518,-18.135135630782802
-17.491851002367518,-18.134273150941926
-17.491851002367518,-18.131789119256247
-17.492215008471348,-18.129687408924323
-17.492215008471348,-18.128483631073212
-17.52936094796177,-18.12573859983535
-17.534182508758725,-18.122774069954865
-17.40383633194369,-18.121411726089054
-17.421228687548773,-18.119257101563083
-17.421228687548773,-18.11822788698899
-17.594119075165146,-18.116254101766597
-17.4203894801847,-18.11350183453579
-17.59308822676734,-18.112212207072847
-17.553558157497278,-18.110042093871787
-17.553558157497278,-18.107312364373488
-17.56367226387956,-18.106042320122718
-17.558555103972722,-18.104054953356574
-17.56894886240274,-18.102900386594698
-17.56894886240274,-18.102178476373016
-17.56894886240274,-18.100440787524104
-17.630185308515635,-18.098056786909357
-17.633455228024054,-18.096739560078827
-17.608213925082556,-18.095449510243856
-17.641512151206168,-18.093777204066342
-17.641512151206168,-18.091797194901257
-17.669840588822087,-18.090315886166398
-17.669840588822087,-18.088235637566402
-17.610444986939743,-18.08639474214058
-17.621927540853413,-18.083985574131574
-17.565522246431442,-18.08205422440124
-17.587989502737653,-18.079273701265723
-17.466649982751075,-18.079078433345654
-17.516305555677903,-18.077050199725928
-17.65362374148181,-18.076164458988597
-17.49322083437431,-18.073187576657855
-17.521337467142462,-18.07133899191466
-17.60798212939978,-18.06932467906721
-17.594966775157854,-18.067859878781224
-17.67781401322005,-18.06708605297344
-17.67781401322005,-18.0652312938548
-17.58462054445392,-18.06389194458047
-17.640564566475046,-18.060765834229
-17.596169317339992,-18.059322101024666
-17.588588927928235,-18.05835707476032
-17.69023650427013,-18.05684613062148
-17.578529304721318,-18.055370942603407
-17.590813467535995,-18.05387973668215
-17.57877997712654,-18.051694477091235
-17.595962355545062,-18.051212502444635
-17.59985622613551,-18.050422710690643
-17.603599774604216,-18.049035434168996
-17.587335924035166,-18.047623679910647
-17.49001480943822,-17.890134727898474
-17.48302968130787,-17.890610456400275
-16.103472182161205,-17.89215986405638
-17.576152314886407,-17.89380070314726
-17.368978501295004,-17.89290374647967
-17.421644764914024,-17.891494914110503
-17.143221146215225,-17.890596056166967
-17.812558679625504,-17.88929963960202
-17.99414545091189,-17.888937432148495
-17.227237683687463,-17.88913368298932
-14.586843031138352,-17.888311085872232
-17.455058445526763,-17.88855064755245
-17.78842148835244,-17.889178081666188
-17.369647690517127,-17.890268087587273
-17.4133579834428,-17.892259332456717
-17.540319085694644,-17.897409628854973
-17.473260478953904,-17.900085467524896
-17.35067311102644,-14.948774022382036
-13.929003812386423,-10.491081939790867
142.78101045101448,148.00923019785205
148.94121534764693,153.07249403726527
155.26175303840023,159.82348077328461
176.14112053625036,179.9126083608389
-180.0,179.91178879815772
-179.71435806587763,179.9114597117327
-180.0,179.9116622062124
-180.0,179.91138770232993
-180.0,179.9107508896489
179.92555171192126,179.91098659294184
-179.7861167467807,179.91102030473826
179.91520075263372,179.9074102319153
-180.0,179.91274983492698
-180.0,179.91210956174777
179.8317748302334,179.91047581733744
-180.0,179.90762751623322
-180.0,179.90468109664292
-179.81285331514331,179.90162857973556
-180.0,179.89695403723331
179.89518410303563,179.88255634466938
-180.0,179.88097980785722
-179.74652414026582,179.88230566702867
-180.0,179.8828182593748
-180.0,179.886243937606
-180.0,179.88819018522221
-180.0,179.8918215160523
179.73671426319092,179.89367127653873
-180.0,179.90135370493198
-180.0,179.90238934375944
-179.82704444069137,179.9070938945185
179.89012455626096,179.90636201592508
-180.0,176.88979025176445
176.26609082493806,170.30237552130143
170.54849281017505,165.2384525365559
165.0092293736315,159.3307934910511
158.37107335222802,152.5788031981525
151.74184054133033,146.67104972515133
146.10593828024176,140.76324818256674
140.00825473997253,135.69948638209726
134.0973882217745,127.69064896852795
60.786681190566995,54.97490271621137
55.40994303456337,49.911174180735834
48.257496101055736,43.25812254005604
42.19293544659295,35.688284836833496
36.37024143841588,31.03405798318033
30.7931930589836,24.280725660322744
