a,b,c,d,error
1.5274346299069916,1.8704547531213203,1.6002404586186503,1.8789284346700146,0.07329728489773724
1.584477589820371,1.8893603749169765,1.6566218089277747,1.8945838704475222,0.07233307166279276
1.6419801845926196,1.9066093592715778,1.7223441322922328,1.9128355711156368,0.08060477531631277
1.710550034977608,1.9211411530103564,1.7974913803830768,1.933703892749729,0.08784429389933217
1.778172992356276,1.9392317625742594,1.8726598398334413,1.9545753937545682,0.09572455987869813
1.87452409075742,1.9660029971946373,1.9102158483833382,1.9650061102009997,0.03570567666499782
1.9420498746468045,1.9844506279371505,1.975958482767121,1.9832622551942272,0.033929425789914626
1.7045458639379198,1.7222134175639399,1.9717674230168125,1.8068676741173437,0.28031001549920337
1.7603664797540133,1.7500688829360525,1.954127972072666,1.8017909654223723,0.20054597907281269
1.8213751217934138,1.772794162754547,1.9334688315902004,1.7981875373380047,0.11493399518307032
1.8798661975874933,1.787850210102806,1.9151476062351749,1.7970815926568227,0.036469113233300654
2.0056547830598865,1.79997335226537,1.8824333295011282,1.798569487265113,0.12322945043321498
2.0588623917241753,1.7971057015642289,1.8679913580913756,1.8006608059980238,0.19090413889590904
2.1218619847698337,1.7772777985233428,1.8444019372549358,1.8069228789008618,0.279039260244072
2.177735763803814,1.7835323455174312,1.8278492223392377,1.814856195105709,0.35128588848838177
1.5309080994376734,2.078101406687377,1.4053533920099615,1.795106339110592,0.3095968230296419
1.4978019686015103,2.0362489654619993,1.35468393131382,1.8111737134206938,0.2667239053375942
1.4100000000000001,2.0,1.3059493918416392,1.8323573325305886,0.19730837036067275
1.3892566200255125,1.9832091758237176,1.253266512585596,1.8625546490699803,0.18179885628817463
1.33736684153044,1.9729749958750973,1.2162703675506243,1.8891656180821383,0.1472697111302494
1.7805824086524655,2.0159975187840593,1.8802840407580765,2.193338282687728,0.20344572245800452
1.7934301703268047,2.037800865979328,1.8741536602860784,2.176037115680211,0.1600798006076028
1.8079120733126373,2.0556976518441346,1.8675406357031274,2.161759467293134,0.12167445972386394
1.8330598723997609,2.067312657032804,1.858254649100495,2.145926403295411,0.08255239472263312
1.8494692937731838,2.07899687641202,1.8473891951344155,2.1311328332237247,0.052177435765079085
1.842334666495351,2.106026612748252,1.8351117666710528,2.117629145341873,0.01366707885606458
1.8777926354184573,2.103273230035832,1.834216492528172,2.109130673548829,0.043968055150330546
1.8827931361940193,2.1089153390334268,1.8297833095648157,2.093643944563283,0.05516572494149757
1.8978535200212363,2.10984578566312,1.8225200647794457,2.0797695306966517,0.08111541525181798
1.892831170788486,2.131965306218844,1.847644272918187,2.0519438506487626,0.09189825401331281
1.9171575451025287,2.112858883861929,1.886336258431232,2.0284397982962874,0.08986953721819974
1.9134861777983154,2.0970327705883705,1.919965598399878,2.0112188258138946,0.08605821290898825
1.7346806279213305,1.77524095985778,1.7352578951966775,2.0928479100881603,0.3176074748367085
1.7037733377627255,1.835341492295712,1.6799107660761248,2.1118095627163203,0.2774959752673767
1.6553545995974677,1.8481705278102107,1.6061287387610643,2.1370664431658306,0.2930597810758863
1.6079455614971532,1.8640572956912635,1.5323304725729654,2.162331618310563,0.3077096248202433
1.5407329412767206,1.8838059264466773,1.483604507524166,2.1648763317715787,0.28681741699646546
1.489381037490542,1.9208885903241666,1.4310252315717458,2.1598392033278784,0.2459731602010306
1.4755400871064377,1.950223897326359,1.3718026765577926,2.1482684027089682,0.22356895236052
1.4091944850045233,1.9816242702541542,1.3140821061752979,2.1306101100121104,0.17675730552069832
1.35,2.0,1.2743709583753446,2.1203991019556314,0.1421819105540026
1.339609574339989,2.010448289458431,1.20637068156225,2.115013589543837,0.16937090815895425
0.938952113075628,2.033624690501411,0.8662543279042445,2.088133417628612,0.0908634651653365
0.8783652867041478,2.0395809610350546,0.8079420488945974,2.0835243868890196,0.08300877724291217
0.7887816852373781,2.0308026171612794,0.7107393656676873,2.07584017187673,0.09010541037343411
0.6990462201629861,2.023903100347673,0.6329982530755812,2.0696890320531995,0.08036594738147529
0.6392235678211954,2.0192894945215785,0.5746661231087246,2.0650746160259508,0.07914506313708937
0.5594710956494886,2.0129988327303527,0.5163513961312364,2.060476313841761,0.06413594701279844
0.49971325454953264,2.0075674875051197,0.4289098589471241,2.053548062155254,0.08442353980962737
0.1487780504511671,2.036642207125342,0.07904562205419129,2.025763130252124,0.07057595825600059
0.0788190271435586,2.0336502488147734,0.011014954636714529,2.020368842945304,0.06909260445505683
-0.0011575723070160193,2.0304091741414814,-0.06673718027492612,2.014209455140004,0.06755083920242297
-0.07086942985097688,2.0239388344198095,-0.13476139846539464,2.0088199712549106,0.0656564062131387
-0.16062021643655755,2.017242946996366,-0.20281447198926483,2.0034181641266704,0.044401349338070835
-0.21059878772337812,2.0150725176445756,-0.29024802065125577,1.9964680529638514,0.08179319294449644
-0.2803393561503203,2.009018332078613,-0.3485315184918979,1.9918471405641631,0.07032084202315828
0.09369006461411694,1.9074028970005212,0.18138402410910237,2.193462730986884,0.2991996977809531
0.12410244124454017,1.9522450309100976,0.2403856727759203,2.1790527762464733,0.25487946814121926
0.19062173712063227,1.983852460446919,0.2833163209463373,2.163742518344765,0.20236778103520092
0.2501250798486191,2.0061244027967766,0.34472513225230367,2.133839708312046,0.1589351099588711
0.2714786836520937,2.0195517580846674,0.389457027552467,2.1051143077041634,0.1457389430689803
0.6277085599810964,2.367263539819963,0.5321857276084698,1.9494533833248355,0.42859064195916796
0.2773798377810038,1.6433557215345114,0.5890910345882971,1.5611431228624626,0.3223705656468136
0.3344423313566125,1.614852012267078,0.5761055075256416,1.5174588650560323,0.2605504094024333
0.3819008045372869,1.5795687277998578,0.5653258301676971,1.4890673784067874,0.2045366330745748
0.4131381260525854,1.4997121780038751,0.531235799193799,1.4212489354965339,0.14178695576862768
0.43526710619176057,1.4373946739521744,0.5148706408332604,1.395658917316857,0.08988101083845743
0.45061652050380363,1.393488934701931,0.4676180080422465,1.3362725035668461,0.05968894847755103
0.44253450933811966,1.3122088031990604,0.4352534996844306,1.304191713686336,0.010829904239288105
0.43495670273316656,1.2719585223168532,0.41642769409233826,1.2845015163462943,0.022375228723623877
0.4195448496598783,1.234899840282912,0.42940536860539585,1.274939540578994,0.04123599681922307
0.4162248093389443,1.236561667931249,0.40306931077983754,1.2332108766971352,0.013575527401661906
0.03636000281349083,1.422912422140648,0.11681892202580592,1.0766365018977573,0.3555005634606992
-0.05466575380780281,0.8534801631900419,-0.013293868640453538,0.788711634921661,0.07685437616917075
-0.11458399445879103,0.8346696490219909,0.004259016740326634,0.7771478585575126,0.13203188133595975
-0.1559374402613268,0.8816985228686163,0.022679220701453437,0.7684133860748127,0.21151225447213118
-0.20360455811978667,0.89226906302212,0.03163998643339273,0.7659853450721787,0.26699732800403286
-0.24442210028951558,0.9379549396758754,0.054424836042538595,0.7621381295562523,0.3467290614812875
0.3978323090918884,0.8599948924891743,0.10290573257367837,0.7609959095240468,0.31109883343542316
0.36446910633409085,0.8586257249602359,0.11948590735814814,0.7209627791158895,0.28101219624605234
0.32910355046425593,0.8241151888853142,0.12765771633206613,0.6728984098013422,0.2518867570273287
0.33798232167088804,0.7850374106170294,0.13913740629892485,0.6056334554315151,0.2678153832502704
0.3503271489137525,0.7161211917365926,0.14898058395704122,0.5479727584166127,0.2623248650963741
0.3574904812396065,0.6565013466139307,0.1609920473632317,0.47899941682739167,0.2647991117693061
0.36024507799415906,0.6468188529596343,0.177000269342997,0.4789809860174468,0.24849187004267245
0.3449813828251956,0.6233225285638965,0.19612269131814336,0.48472722674455243,0.20339018590774435
0.32979692032930535,0.597917982014647,0.2089368692154069,0.49081638200609673,0.16148654643544033
0.3167438415479199,0.5818472218094138,0.2208218164837858,0.4980230974901235,0.1273872784476543
0.30511489710132655,0.564611109126657,0.23743278973689114,0.5105261791379635,0.08663744749917811
0.29333637785813693,0.5449926608886735,0.24777108935998984,0.5198484895202685,0.05204252943240837
0.29207038143374486,0.5181151871528072,0.30247281776654633,0.4870787340118652,0.032733348518412836
0.3137374405540405,0.48341924740629294,0.3517017509515018,0.4397897503588967,0.05783443504144864
0.6243360181840637,0.7018459541551307,0.5859732031026915,0.3167576037197224,0.38699450024778315
0.70946353287069,0.6006837671967896,0.6480184031530993,0.32803989634551123,0.2794819927630045
0.6710949083670188,0.5508622021737307,0.6523807450168082,0.3471570557406056,0.20456296486226264
0.6788075970610038,0.4962209910501596,0.660556600439318,0.3631229828557624,0.13434350994000646
0.6628314884829198,0.4552267166734034,0.7136655136161936,0.3625978927648284,0.10566076438269839
0.7207578153730675,0.4269616111166406,0.7720478590726443,0.3592799476461396,0.08492041069636116
0.7706496880962689,0.4236285773623518,0.8499170590424083,0.3548655751975393,0.10493648823660377
0.8405718962708819,0.4202839406844468,0.9260400808209599,0.35061520989512174,0.11026578172797598
0.9104000882928451,0.41522797226186026,0.9329177868152353,0.3610149713969366,0.05870345994509577
0.9400000000000002,0.40000000000000013,0.9329883140275237,0.3819672381655719,0.019347977660567933
0.9512578704372723,0.37495298459698106,0.9293131617711374,0.40079333434550735,0.03390123764064811
0.9558600726738,0.3461883294706653,0.9238291576598577,0.41950554423224284,0.08000870888238153
0.9612579565892152,0.3258229367793331,0.9333877287302178,0.4391213111551295,0.1166759239822447
0.9611859952024215,0.2971998486745177,0.9941540363141299,0.46756302400039973,0.17352378292862483
1.0351302631211456,0.3277644833790382,1.0579021710788588,0.49662187284349435,0.1703859670535857
1.053935131129741,0.3346926184729936,1.0516361930096556,0.5168077105647306,0.18212960188849545
1.067607056289603,0.3294868206950249,1.0465419161445702,0.5260051782364935,0.19764413722680055
0.7618084323016215,0.733536550201372,1.0511596202901192,0.6126873327095712,0.31357398386781943
0.8054110082568589,0.7088793146332248,1.0816400655430982,0.6506958606542389,0.2822902874811128
0.8491018656359022,0.7635707396383746,1.1121229308493146,0.688718166199809,0.2734647847463618
0.8878556428334565,0.8094031486441742,1.1669964739800145,0.7571712782689843,0.2839855135320846
0.9165617454557783,0.8504821093836186,1.1759216330251663,0.7796292129548418,0.2688636907660693
0.964206345203674,0.8893533319705635,1.1619800242089109,0.7878644621891768,0.22229354195920709
0.989099027239082,0.8601165204242808,1.1473270519758594,0.7948098884463194,0.17117553561302826
1.0170987389850972,0.8442653675572784,1.129894389297154,0.8010932051566568,0.12077538795493666
1.067045448130732,0.8440181365051838,1.1180556441254088,0.8193913488225572,0.056643788423625954
1.098193800290738,0.8338914126918657,1.1307218870028515,0.8746948483258565,0.05218234169417848
1.1232896820450113,0.8893305178823572,1.1524560519029103,0.9596954883322304,0.07617024482761815
1.1378491035098244,0.9475375947483123,1.1693462982849117,1.0258008832452252,0.08436359170312038
1.1584991236313908,1.035143464610476,1.1838258635519339,1.0859671138537943,0.056784567246838065
1.1779223352709078,1.1127499185094376,1.166279521576019,1.0890505369531711,0.026404844193507245
1.185998155281978,1.1212348532376637,1.1523973747860925,1.0897387687668663,0.04605448715298315
1.1920151591802641,1.1103549091300398,1.1362001209736339,1.0891418049959793,0.05971025269591551
1.200581190601414,1.1100018765890933,1.1201403514842088,1.087115867186657,0.0836331155957287
1.21233510441447,1.0806356619459392,1.106087643154122,1.1079146146868872,0.1096935015710229
1.2194982163375985,1.0917418845552345,1.09256671735719,1.1845126368695504,0.15721964863965826
0.07940067844321186,1.4259977643875894,0.106384059598637,1.2557260588351022,0.17239650973941392
0.03138925481147459,1.4527910418373262,0.06944613898460823,1.208015903503861,0.24771595584284511
-0.04295232052740111,1.4571321733724358,0.04508290278353004,1.169851992840307,0.3004664751182368
-0.22327116971767225,0.9629093359920764,-0.031219394289305313,0.8143336959393397,0.2428139313595253
-0.2881886708475193,0.9282974793363639,-0.021714547424682304,0.7547245543209126,0.3180188968479528
-0.34019149206919985,0.8964100546716309,-0.012655368799348189,0.7181019163486668,0.37292586962940066
0.28935524228235343,0.710898275308184,0.12868441542151185,0.4719277475604749,0.2879618511820014
0.28819000423068386,0.6347307496815565,0.16703975279945915,0.4356283130966544,0.2330647199296666
0.28903707646032584,0.5899663907103792,0.20851926298430576,0.4029580636312948,0.2036055811707453
0.2947585855587517,0.5460282324977106,0.2593357642118486,0.37040094445784966,0.17916394887479706
0.29572778299998087,0.5213561072295125,0.30658561972971315,0.3463834355442772,0.17530923665089265
0.02011964983728437,0.13971373853205982,0.3127533146645283,0.2613997076475958,0.31692575923993765
0.5356438646592032,0.24591078484595374,0.17356010778490086,0.255698987938463,0.36221603486315884
0.01063304424977507,0.6286493012676014,0.07468285228334418,0.3683901781318334,0.2680246053714769
0.02270731505422663,0.58143463230499,0.07093469414111826,0.3836682010986474,0.20356188593566282
0.04114817940222831,0.5303391108228819,0.0685177908827662,0.3992133584203036,0.13395170239955093
0.051129875789995394,0.4898990276349162,0.0674777472071455,0.4201610525842259,0.07162847243968264
0.058171746218960596,0.440971343237298,0.06829993195141804,0.4358672667454407,0.011341593497647705
0.05936537719065993,0.37584528537773926,0.07159298958425667,0.456573653970339,0.08164915186620549
0.056372762604659954,0.34234671256042026,0.07722302395268321,0.476769414251454,0.13603012948680718
0.05641353759296325,0.28780961403989747,0.08523266656241679,0.4961453999547801,0.21031961840810237
0.04257405165448547,0.24179693807598787,0.09138309129793512,0.5077214636210803,0.27036674284626494
0.04311003298969446,0.19082663012737042,0.10292822718444988,0.5252272506039151,0.3397086859822979
0.3087247495706096,1.093845260779125,0.3160162366215278,1.313916066166355,0.22019156470491275
0.5988262765115319,1.7804774403688526,0.8522957054774655,1.5208181911390533,0.3628631658502961
0.6650933367401969,1.8030866647475001,0.9254909269421989,1.5476834647574564,0.36474333379537455
0.7197600716089628,1.8283328476994758,0.9803907477379505,1.567831947435947,0.3684956829836169
1.5015214703704536,1.8199467981446444,1.5935724843469692,1.7928088821791284,0.09596799287812621
1.5573707520234428,1.841951435198837,1.6301686491333045,1.8062395451668931,0.08108559004700942
1.632620432472752,1.8691097659735747,1.712539766644097,1.8364462707619564,0.08633657332689608
1.6795415295492795,1.8863937998329987,1.7765924874501904,1.8599539417996036,0.10058804363496919
1.755819903392033,1.9106910955138074,1.8315003568545252,1.880093321383821,0.08163182478664874
1.811823846209155,1.9322524159509418,1.886421045557335,1.9002283047378148,0.08118057556819137
1.877608829174435,1.9561776164049993,1.950480052520967,1.9237308614143682,0.07976845931470766
1.9245980069527717,1.9732691293724702,2.0145629001870313,1.9472314349391537,0.09365705283668971
1.7233075758498786,1.6868688760004376,2.0240050702392622,1.772032722460969,0.3125249812031134
1.7807408078862998,1.7152915744252448,2.0038485745847647,1.766237489038015,0.22885052278050033
1.83673924630504,1.7356733391750554,1.9883599857156922,1.7634728026713746,0.15414817154321378
1.9024148617323042,1.7209387111640628,1.9648207650165128,1.7618957071966517,0.07464564480752708
1.953335201896102,1.7580523242653172,1.9441296666823504,1.7628339220474765,0.01037330978627228
2.0137255894906017,1.749828708047457,1.9209266525678805,1.7671143185090525,0.09439510063036742
2.075689581251309,1.74476700275439,1.9058609196837821,1.7716532161293228,0.17194371974416509
2.1410786219464226,1.7522651740148916,1.8841521113650124,1.7808889542795572,0.25851605875879236
2.1970066910775117,1.7348722872524713,1.8749348485615265,1.785902314171803,0.3260894591811107
2.2025039654693868,1.732815300051691,1.9048812952973377,1.7715266534333505,0.30012967644166744
2.144160836198331,1.7514686331121636,1.9267979349731603,1.7662363425496073,0.21786398525468137
2.0760866652462946,1.7346127751669413,1.9385223559422788,1.76534936300892,0.14095629473868343
2.0278261170421925,1.7492956464513028,1.962818020705092,1.7652431939512656,0.06693561727987057
1.9713607386375314,1.7692800652654301,1.9798015048165112,1.7671021158441569,0.008717224178018715
1.9255014388983043,1.765110577138472,1.992842653961184,1.768700708613005,0.06743684668005663
1.8614547484891422,1.732264232579828,2.018405537805965,1.7747330372546504,0.16259504801094635
1.7992640271731069,1.7334838978012748,2.0404312693487587,1.7833213366402751,0.24626288597480667
1.7227142997188485,1.7094238318135417,2.0589114198196667,1.793337554260362,0.3465112067148276
1.933854857774517,1.5028610575164307,2.197001797374292,1.3802285947358073,0.2903188466985372
1.9697106774704223,1.4582296592971058,2.178136842361503,1.3225039666874423,0.24872259617006423
1.995602124781499,1.399951640887397,2.1629455138953992,1.2876847625873018,0.20151342844429657
2.0129238990101297,1.3695080317695183,2.133441937299451,1.2346061158730408,0.1808953411938698
2.0267945738090267,1.3475874344732393,2.097903151776979,1.1853690666028625,0.17711925004118906
1.6535410865932192,0.7111277595648487,1.5003067956411051,0.781127427551866,0.16846572779615976
1.5872463599110358,0.6663461220585963,1.436462508926423,0.7363439485838958,0.1662391814104481
1.5439597469451942,0.6410221825504827,1.3885608476003237,0.7027302124559194,0.16720256837862107
1.4797315110062887,0.593262209834563,1.3486640118289732,0.6747328521430763,0.1543248356511593
1.4233911871048843,0.5516455654606183,1.2768299088978736,0.6243129157273591,0.16358713905580108
1.3883358698619284,0.5320212108842777,1.2289746123570886,0.5907214921168266,0.16982854121231855
1.3398488880635464,0.49665551462482505,1.1651289169752228,0.5459140305437673,0.18153090559913296
1.3228427667661409,0.4860793509108867,1.1252206176583706,0.5179043007401313,0.20016828232666567
0.8999878860309058,0.7494454375469026,0.9656276333864917,0.40588836271110507,0.3497714112140026
0.8531062283296932,0.7117607188996717,0.9177841614537154,0.3723105773004658,0.3455569904732307
0.7927118643640114,0.6760025209807737,0.8459759959484265,0.32191065791819595,0.358075571912647
0.948898933656182,-0.015799582729135342,0.6305348959957222,0.1707769261944861,0.36900739038344055
0.903859956119235,-0.056161164759530424,0.5666892073029057,0.12597586307583827,0.38322057716942354
0.8456677556942199,-0.09507336696431823,0.5188214604800805,0.09238041387402651,0.3767856428339575
0.048820197357759554,-0.08209996784564183,0.05613423554887963,-0.23259139847840923,0.15066906068784727
0.009375706403047412,-0.11292591373130517,0.016249557475744518,-0.26063064897604504,0.14786459563495352
-0.04871423664071817,-0.15201146707743368,-0.025528680664715316,-0.29590127675450517,0.14574583127767402
-0.08416360567172426,-0.17120451923669028,-0.057996582781023556,-0.34747359902386105,0.17820073393782201
-0.15805376935273494,-0.19056738201612314,-0.07868940090640747,-0.38774126615193333,0.21254703847404302
-0.19318998458196063,-0.18267623801620222,-0.09618320479835556,-0.42948737647556023,0.26519059823377833
-0.2975637234293262,-0.6494486316043374,-0.11832934795054362,-0.7635810888358189,0.2124880682461139
-0.3523592388923872,-0.6922300147890903,-0.10417378317768211,-0.8144706797851119,0.2766564667723952
-0.3914553193346014,-0.7200760597424563,-0.08544879819748959,-0.8638673091218686,0.3381063654776852
0.2307502985826357,-0.8486390195680047,0.07811332974633366,-1.0797742018456746,0.2769864919848366
0.2203309661944021,-0.9113496262060918,0.1203473132858154,-1.1114642754907704,0.22370204225101445
0.226688707377099,-0.9674850631693114,0.1724519100071546,-1.1428308186219236,0.183542268004391
0.2447919146706865,-1.0302635859681002,0.22020030759955395,-1.1656529349696991,0.1376045891728097
0.2881262660404004,-1.100078692713032,0.27690991890796,-1.1863185171608885,0.08696616447672353
0.2962867228599859,-1.1216191595804268,0.3059756968979518,-1.1944096580460417,0.07343250564144645
0.3403215729284368,-1.1634146840622621,0.37267494228294445,-1.2070487026170376,0.05432005231797631
0.6700023329107981,-1.198427460651249,0.6962559700974291,-1.1560281597546842,0.049869371181564925
0.7131983824268351,-1.2558944105269019,0.7429231291836428,-1.1313082148931908,0.12808310080661572
0.7482686565691092,-1.2868262250827618,0.7810023979066651,-1.1068270419312416,0.18295136992427394
0.7968817773704218,-1.317880017746731,0.8228566749137776,-1.0746331117097128,0.24462982769680758
0.8272474808951396,-1.3451053393262307,0.8668910277241355,-1.0333708665780268,0.314245115005442
0.6358777165078321,-0.7425872870781722,0.9565476040383263,-0.9931625555509823,0.4069608604510275
0.9848957399644249,-1.246153627317337,1.1225058537801893,-1.0052742750170744,0.27741558317618287
1.4870488627852536,-0.9084847674132648,1.4325288691864333,-1.2222038247249993,0.3184212251445855
1.5512352935004143,-0.8820216387860005,1.4523074842795565,-1.2546287362964086,0.3855162260558811
1.2007330379136774,-1.5800006396964192,1.4646930782408931,-1.7363716051493254,0.30680088286414586
1.2364912669308317,-1.6318038736790095,1.434542177664686,-1.789095430250555,0.2529126272276829
1.2610925253420535,-1.7062863582546248,1.3983983151404193,-1.8379111212376564,0.19020504236873498
1.2783323888699267,-1.7625888864144506,1.3622506180066443,-1.8768751998913384,0.1417872724527139
1.2739007484951832,-1.8358699315425364,1.3222840311772297,-1.9119083846977938,0.09012651330954222
1.2604890578187562,-1.8963608477253928,1.2659734089449504,-1.950593151828652,0.054508906754986
1.2477204059840419,-1.9357912556366483,1.2326232467115652,-1.968765101800301,0.03626566901248007
0.9956596945259177,-1.6719915727953159,1.005510775195458,-2.0228467670577372,0.3509934630890998
0.9712191311806974,-1.7589425293147518,0.9675687683363576,-2.0216502873571933,0.26273311798207194
0.933816318994717,-1.8307660271253705,0.9488101934188184,-2.0275952140393105,0.1973994556513479
0.921232262315436,-1.8588726506961435,0.9530394234165442,-2.0425533213883513,0.18641428132858048
0.8934595824071401,-1.8066153043010615,0.9629211835767388,-2.0608698450627134,0.26357216380900866
0.900770128277221,-1.749342307867451,0.9706576714439865,-2.072390624652393,0.33052153283480734
0.9221151861832565,-1.7317706556872365,1.2021279880518594,-1.8137810583286689,0.29177538510250534
0.9849780161781363,-1.7708463422614793,1.1873851438630003,-1.8081802154586522,0.2058214357775677
1.0510797891087325,-1.7708964624063634,1.1671729103880388,-1.8029132648974477,0.12042710845206257
1.2492674720517887,-1.7979738424025136,1.1088952305551962,-1.807089296983883,0.14066789859453604
1.2961354521024875,-1.792248237522958,1.0977317028750706,-1.8103362346793554,0.19922656285903637
1.357313507184519,-1.779009896683387,1.074618796210331,-1.818295316051414,0.2854113588974717
1.4282548971859548,-1.754887107356649,1.0579969148235564,-1.827148137133385,0.3772434624052065
0.9180573189351225,-2.2377322323492397,0.970211689143914,-1.9241349958214875,0.3179045534271546
0.9340814924190072,-2.168395247722393,0.9627986024454394,-1.9465818511314792,0.2236646045208501
0.9292156379120867,-2.107381602657547,0.9587510939656257,-1.967204788824297,0.14325460656025069
0.9377087157068275,-2.0496924245022754,0.9571538840737068,-1.9881616416035852,0.0645302395543518
0.9499997905755374,-1.9995200345166206,0.957571333965216,-2.0039269573343583,0.008760664245551391
0.955535097849617,-1.929425535374211,0.9603228315933362,-2.024763279702894,0.09545788541593649
0.9163327744005133,-1.880415443807033,0.964708557677433,-2.0425585109691187,0.16920576419372985
0.9289150209370516,-1.8160192927854706,0.9727178359253816,-2.060182635186609,0.24806133187862503
0.9052793261462782,-1.758560975463445,0.9820349163432296,-2.079020529247476,0.3295235139378411
0.6962654349114158,-1.9528111021875936,0.5585922253930506,-2.194393257821644,0.2780572792427527
0.619788930536175,-1.9903653742281042,0.5231044235916943,-2.180926284422082,0.2136851758476814
0.5696282134122923,-2.0112369575310156,0.45554113507341787,-2.1463515814572145,0.1768384094098865
0.5276158612233149,-2.024782896606968,0.3996599599618489,-2.1070506590054503,0.15212066722732717
0.15497999304361176,-2.2002428708376724,0.1303501768216328,-2.004600246655924,0.1971868764493451
0.0806579563212853,-2.170493193485973,0.04792856118510916,-1.9745408503058282,0.19866689231920154
0.005685357723441142,-2.1425460996618417,0.0021507871873445057,-1.9578471497059988,0.18473276727117363
-0.042803521908369446,-2.129655991141695,-0.08942723767408492,-1.924442994479528,0.21044273537204553
-0.10807124780300781,-2.1042957508276685,-0.16270122238199172,-1.8976855830376327,0.213710541519896
-0.15495868893424666,-2.086918098639908,-0.20844991047637565,-1.8810005324503172,0.21275186214816938
-0.1931889410107598,-2.0750279006753423,-0.2816913050746276,-1.854292826268612,0.23781640296295403
-0.2395538382308509,-2.056187446761248,-0.3274978205891926,-1.8376080887843214,0.235607894109365
-0.6240706057895872,-1.4010107780305,-0.8495022458391055,-1.6471699155628032,0.3337869759683008
-0.6625616475706582,-1.3898947533188704,-0.8952946667503062,-1.6304478883698237,0.3347095292926639
-0.7383344998613097,-1.364210127524745,-0.9764561564894159,-1.6030642622102882,0.33727321419243084
-0.7765504709383726,-1.3522842616211075,-1.0292825634418115,-1.6040053774651073,0.35670300074840294
-1.5275042214574337,-1.6811775740957764,-1.4890261123934918,-1.882067064403948,0.2045413214815374
-1.5951426418900072,-1.6736711480972037,-1.504052568672855,-1.908252373868058,0.25164608664325105
-1.6507471352828544,-1.656310552261395,-1.5299200096451573,-1.9627619430327428,0.32941106416688726
-0.98601859683498,-1.9315733665627128,-0.9674455246111049,-2.219195136816496,0.288220821135034
-0.9898031769153773,-1.984761479713308,-0.9669188982176821,-2.1981890904984174,0.2146509614629153
-0.9886891813930699,-2.0393070949162757,-0.9678246028731778,-2.1850798241864506,0.14725834182038197
-0.962951194461159,-2.0893641575507442,-0.942104514751233,-2.1617120627496513,0.07529145663087072
-0.9533800150220515,-2.136640253857324,-0.8982945307542747,-2.128227986506637,0.05572411344287963
-0.8893501614209056,-2.175887519504181,-0.8588310083205245,-2.0929513485822797,0.08837322644982083
-0.8235417668314631,-2.2037458508762384,-0.8227816531399523,-2.0543710227242427,0.149376762109313
-0.7617353411879038,-2.2134187033408055,-0.7903746969834242,-2.0126827069884463,0.2027687178337841
-0.6986134505953303,-2.2184719824681194,-0.7618728760136483,-1.9682154981894375,0.25812799698556893
-0.6554298053911938,-2.2244005671067186,-0.7440468768302592,-1.9349682771570103,0.3026946246895846
-0.5607849889654061,-1.7050229572241187,-0.6876898632031914,-1.6119217185098926,0.15739341712864424
-0.5014790994442887,-1.6895937013238387,-0.6931452438209927,-1.5745873374512442,0.22352264903456015
-0.4507853731930667,-1.6471250897340037,-0.7112424383667734,-1.5013834026882467,0.2984602521975814
-0.4022183026562475,-1.609993998899161,-0.7355065344741555,-1.4379905666811807,0.3750549641893477
-1.0294356495188004,-1.5618118327873296,-0.853462998104849,-1.3337846465456675,0.2880325879322437
-1.0006029882372047,-1.5234823514506899,-0.8897563816570713,-1.3067128194959667,0.24346663051473938
-1.0136102296307647,-1.4477071930762282,-0.9411954014242695,-1.2751810581976466,0.18710738777589395
-1.023511806161435,-1.390923852453278,-0.9749819857322801,-1.258235683473226,0.14128444237836266
-1.0437435394963033,-1.3402993889896055,-1.0309963022389728,-1.2357842009794138,0.10528967937314848
-1.0869678589602494,-1.2826059022828873,-1.0964071453487396,-1.2176198119846946,0.0656680444338705
-1.1227097002867141,-1.2461108400512335,-1.1221755780502631,-1.2210010565999454,0.025115463593850976
-1.1640758261618915,-1.2175912971110538,-1.1296227876073768,-1.237238985609693,0.03966161278841846
-1.1529117821301536,-1.2168136771065066,-1.1359923806481296,-1.2544913221456762,0.04130219222036012
-1.1515320168798184,-1.2122822885596214,-1.1415641280709592,-1.277466398435831,0.06594184549782897
-0.8358633670839839,-1.5745537489075891,-1.0725206830597687,-1.4477531625617295,0.2684866363574102
-0.9025550148772788,-1.5613355715067105,-1.056042433818689,-1.456443820327537,0.18590499519574397
-0.9429971329031721,-1.5250794526407494,-1.034392797823633,-1.4646295198481547,0.10957810885793917
-0.9934324671253117,-1.490264917469805,-1.0247185453786163,-1.4685193366197318,0.03810103645544263
-1.0422638700663875,-1.462673922730744,-1.0135058306495948,-1.479526163451427,0.03333200936645816
-1.0699255516369512,-1.4656025468969294,-1.0061344280254683,-1.4838474824942938,0.06634896477389436
-1.1231669489116816,-1.4654939829520535,-0.9805128496725586,-1.4884056765662526,0.14448230941536228
-1.1732445897265156,-1.4606632332010938,-0.9542505589065311,-1.4889397687172925,0.2208120195903818
-1.235494354945362,-1.4711898726697714,-0.9411523327051843,-1.487754842287701,0.2948077751262342
-1.3009945870617734,-1.4491823410744513,-0.9230389981651315,-1.484471068419293,0.3795994223597106
-0.7923559223241929,-1.0810175213859965,-0.7916388857997707,-1.3577039021557364,0.2766873098731398
