a,b,c,d,e,f,phi,error
-2.0871649563475634,-0.6794350764569683,71.91725158691406,-2.0611482206047294,-0.7073370713682776,78.24713498421794,-3.172616720199585,0.03814959840867512
-2.0610137623161715,-0.6761341901832301,77.63472747802734,-2.05559471383301,-0.7055137482123878,84.99061713645442,0.44508641958236694,0.02987514881053311
-2.0328474122975453,-0.6907792812506217,84.64041900634766,-2.051597560941289,-0.7037684610368677,90.03547772664822,4.541995525360107,0.022809797580906104
-2.0103866076749264,-0.7119018274899873,90.56380462646484,-2.0471515416573274,-0.7012272742095161,96.78523746289451,8.59811019897461,0.03828323991602489
-1.9840253021612628,-0.7308029968339709,96.71758270263672,-2.041302762533192,-0.6968246287671497,104.38000256713148,11.978985786437988,0.06659757475420784
-1.9573867471686246,-0.7470689461657225,102.81436920166016,-2.0381267511082184,-0.6937873198569883,109.44327645245679,15.81334400177002,0.09673613563849458
-2.2946453052839346,-0.3951470102533335,105.50678253173828,-2.148667012062254,-0.4221587155515551,97.77035568212291,46.899261474609375,0.14845637175626025
-2.2573703748426173,-0.37059083187457204,97.56307983398438,-2.156375773356377,-0.3808205042792984,92.70654302223952,35.10581588745117,0.10151135762500929
-2.2121082094277162,-0.3393460743951109,91.04934692382812,-2.1609301414507582,-0.3039233331171641,83.42255369508086,23.758331298828125,0.06224118605472177
-2.1796498736638155,-0.296061185631875,84.48918914794922,-2.158154393883674,-0.26196682257936704,78.35868523699686,12.941061019897461,0.0403048538383989
-2.1639357248390287,-0.2624363991399685,78.83313751220703,-2.150252049097685,-0.2135556117325843,72.4506617255307,4.056432723999023,0.05075996807879343
-2.152741239154327,-0.19283704797909426,72.20083618164062,-2.1304268905572354,-0.14637372091292797,64.0108060948528,-5.2652740478515625,0.05154387369387418
-2.15738336521714,-0.13632477592879003,65.3480224609375,-2.11066472727409,-0.1038783531232681,60.131757154929474,-13.724263191223145,0.056880589695681445
-2.1674327182948407,-0.07717598623417321,59.76354217529297,-2.0826704797215374,-0.05879257542200379,66.7033931572411,-19.25562286376953,0.08673284776280887
-2.134473694354304,-0.03914690805675239,65.63270568847656,-2.0570521043623673,-0.005235084758704677,72.76522690815145,-14.15488052368164,0.08452286292049971
-2.1064735424216146,0.002539553297265823,70.76962280273438,-2.039648544722044,0.043039087366491056,77.96558785225803,-9.20016098022461,0.07813957113634512
-2.066869648430687,0.07421998621182935,76.923828125,-2.025208434836158,0.0998763537688361,83.90922626485944,-4.468793869018555,0.04892755782163266
-2.039933992425554,0.12004461441400899,81.67595672607422,-2.018289890965206,0.1433221240229834,87.62401661003004,-0.9704917073249817,0.03178536741366613
-2.0912763871557227,0.1604369716294957,-102.40486907958984,-2.1599825672397825,0.15768014182151777,-96.91199477026136,-34.49385070800781,0.0687614666243632
-2.102423646451743,0.15602881351592707,-97.49154663085938,-2.1645807151538756,0.15799119399821143,-90.96285834713201,-28.91139793395996,0.06218803845434316
-2.121882071661209,0.15942578288079487,-91.422607421875,-2.1686260988447854,0.15784800945148322,-85.75097102448336,-22.150239944458008,0.046770647272976584
-2.1261878572165696,0.1430402622505484,-86.63971710205078,-2.172173211295412,0.15638438777023017,-80.97383261461304,-16.074384689331055,0.0478823399140179
-2.145187315030724,0.16248026130517093,-81.381103515625,-2.1772368139853384,0.15218102183487386,-73.37894014946458,-9.473613739013672,0.03366370028544615
-2.157536779721668,0.15067003225048167,-74.82737731933594,-2.1802873843626807,0.14903251290281433,-68.31584666980514,-1.2965539693832397,0.022809460343148208
-2.166433756652581,0.1368875507422722,-69.23777770996094,-2.184309806626822,0.14381655372163102,-60.7209059224359,5.857071399688721,0.01917196507845567
-2.190395492236744,0.13596108248087108,-61.920166015625,-2.1872867206681286,0.13877254614063989,-53.96986624058753,13.935969352722168,0.0041915138763973635
-2.2071652198374885,0.1127988992537193,-54.79001998901367,-2.1896487933922866,0.13341065900116825,-47.21882227818588,21.825153350830078,0.027049396209466954
-2.223155682605101,0.1081900569132595,-48.27957534790039,-2.19183976007598,0.12949580960631346,-40.91635512346974,29.365949630737305,0.03787640560649206
-2.242628064820568,0.12275972180557745,-42.67741394042969,-2.194393289397277,0.12636955859511617,-36.45793868084939,35.34939956665039,0.04836966489218635
-2.3228196747169707,0.12725765528765515,28.10837173461914,-2.1701368189378423,0.07446301622724943,34.16785468172736,-24.919116973876953,0.16155286553443937
-2.272193583580629,0.13965867952677585,35.031494140625,-2.164166584629502,0.07165132820007566,41.76277088565461,-20.84349822998047,0.12765121361295395
-2.242992315955138,0.12213746837449346,42.23634338378906,-2.1578881355401656,0.0696537760225159,49.35756438869858,-16.41397476196289,0.09998629649607606
-2.2123056123292897,0.12040114699512092,48.461605072021484,-2.1521299629524435,0.06858530004821248,56.108556910642406,-11.759664535522461,0.0794102686857976
-2.1708774982560004,0.12674223402451548,55.82615280151367,-2.147748198907141,0.0682359837618359,62.01561866002927,-6.959738254547119,0.06291220714748803
-2.1532408860030428,0.10467753237895883,61.677940368652344,-2.141888904146517,0.06837438415359726,67.92281554738031,-2.7157187461853027,0.038036641060212754
-2.129374032488006,0.08261532470777891,68.58332061767578,-2.1353712806878264,0.06935093061230108,75.51769697180322,2.1722116470336914,0.014557167880133741
-2.1001252153905323,0.0727575863934656,75.43035125732422,-2.123778388741676,0.11284370643176952,80.48668383874461,6.981288909912109,0.04654427601010204
-2.0806618723083297,0.0581021550676841,80.77497100830078,-2.1148980766765284,0.1684777665210942,79.80758552619729,11.001341819763184,0.11556337349374682
-1.7874847493493458,0.5580033510980462,11.092975616455078,-1.7305341006500243,0.5957868083568651,5.565910844441993,39.66487121582031,0.06834446597715516
-1.7491328760800973,0.5510535322265795,5.505932807922363,-1.667970844642769,0.6035723653808753,-2.030405369838041,33.282737731933594,0.09667214274506707
-1.7084993960835229,0.5424551793810813,0.427645206451416,-1.6189178772131296,0.6038604439881998,-7.938042083940018,27.195005416870117,0.10860688304429354
-1.642890572985387,0.542100592857727,-6.836663246154785,-1.5562610543066333,0.5968259919108027,-15.534329995666909,20.70001983642578,0.1024672767669314
-1.6029779127199841,0.5466166634704308,-12.449777603149414,-1.5220201062515115,0.5893620451369477,-19.75437517643119,15.549121856689453,0.09154962633458895
-1.5251276610167346,0.5331138482912311,-18.266897201538086,-1.4686483697294388,0.5722386634454787,-27.350422903312882,10.861459732055664,0.06870707027060059
-1.4885233293418316,0.5436819995481271,-24.38926887512207,-1.423880901566173,0.5521858003756457,-32.41439293807026,6.7299065589904785,0.06519937190836532
-1.1403321001058055,0.3526474867123977,-65.72014617919922,-1.2033182136195828,0.31628080738284015,-72.08225373744426,39.67081069946289,0.07273091406705474
-1.1635424960727356,0.30140179991597316,-72.36588287353516,-1.1863164307942635,0.2702747516660725,-77.99039028874584,29.633520126342773,0.0385687079826646
-1.1681746985178123,0.25300969159850983,-79.4601821899414,-1.1704373553915446,0.20205022610162632,-86.43071410760291,20.034263610839844,0.05100967300283653
-1.1671838304933468,0.19925139821527554,-86.11485290527344,-1.1657876806114682,0.16026854943601326,-91.49452097081108,11.128531455993652,0.039007841947991694
-1.1659063545280117,0.14155536547782485,-91.8912124633789,-1.1653476475959463,0.104212578020586,-98.24648801955746,2.902327537536621,0.03734696679132661
-1.140680943639928,0.0787642545834347,-99.48938751220703,-1.1740579039702566,0.034717424064459504,-106.68663998143471,-4.505465030670166,0.05526431723689037
-1.1221722086471237,0.03386121591840918,-105.59598541259766,-1.1822248957894792,0.0006396153798569117,-111.75076537124242,-10.921568870544434,0.0686294395675847
-1.10575257566841,-0.03258947646164437,-110.94131469726562,-1.2059600209356904,-0.06526401432922149,-119.34670296289735,-15.69947624206543,0.10539998819665378
-1.0700458800325356,-0.05674491197930537,-118.99522399902344,-1.2247650424994116,-0.10287294309553341,-125.25469460055997,-20.57813262939453,0.1614491080468123
-1.6569355577364515,-0.4743600386941613,-136.31007385253906,-1.6458526587091615,-0.5364168120072311,-135.90322325638607,-28.655841827392578,0.06303866880636708
-1.683439811821663,-0.5384694444261774,-135.82998657226562,-1.7088622020044073,-0.5974717315978727,-135.90368133613953,-28.62672233581543,0.06424615018890159
-1.7029388728246577,-0.6169539405765907,-136.21861267089844,-1.7578634259174026,-0.6449495577912494,-135.9036406435541,-28.600004196166992,0.06164788005817758
-1.7190595124752996,-0.6863342547021349,-136.74378967285156,-1.8068527141838988,-0.6924275587664802,-135.90218196102265,-28.54511833190918,0.08800440114373455
-1.7405186848599985,-0.7305801286651529,-136.040771484375,-1.8488372617658975,-0.7331295590304563,-135.89966065954815,-28.564022064208984,0.10834857497035519
-1.760406161791829,-0.7866593469550535,-135.74937438964844,-1.9118288081202066,-0.7941928945968604,-135.89511013543583,-28.512683868408203,0.15160993424297867
-1.7695174423223423,-0.8151435864988441,-135.6980438232422,-1.9678179954539279,-0.8484700200043997,-135.89251456765598,-28.48193359375,0.20108147737296195
-2.2999228588637046,-1.2408433504829057,-101.07256317138672,-2.199299357608894,-1.218354954818246,-95.76715329646926,-43.449466705322266,0.10310585310421118
-2.264641364341112,-1.2733202244790311,-95.37347412109375,-2.2066758007176115,-1.276525896233687,-89.82393547076067,-34.86212158203125,0.05805413764400167
-2.226424464257862,-1.2996008285999647,-90.84786987304688,-2.2079972872627676,-1.3351517518586558,-83.88065005301543,-26.533714294433594,0.0400428395166212
-2.203544253974429,-1.335714869909276,-85.7203598022461,-2.20416610869711,-1.3863299753363703,-78.68016150582106,-18.63833999633789,0.05061892532138534
-2.1894037954068155,-1.3683383527200763,-81.41484069824219,-2.1998997685070183,-1.415348545060486,-75.70845493145245,-12.200621604919434,0.04816766171616062
-2.1803465699436106,-1.4147424302850133,-75.54923248291016,-2.178775566391982,-1.494808651225998,-74.01221561667175,-4.204136848449707,0.08008163202588836
-2.1663285448832146,-1.4835036459917168,-73.91121673583984,-2.1599820862841783,-1.5604017598781978,-74.01241670492283,-2.9877476692199707,0.07715955842309812
-2.135780138241427,-1.5577337754234737,-74.47764587402344,-2.1385022362460218,-1.6353725036709779,-74.01291515964655,-2.978557825088501,0.077686433445206
-2.1073325544693944,-1.6535667331337356,-73.93777465820312,-2.1223926380064304,-1.69160058252525,-74.01294073566991,-2.985201835632324,0.040906965368735275
-2.087010554528673,-1.6996377429752385,-74.69214630126953,-2.103599527258522,-1.757196141733542,-74.01332695795836,-2.946499824523926,0.05990127948426103
-1.987219198156584,-2.1683710950566413,-17.070642471313477,-2.030002790712277,-2.0759394637714634,-9.366646595149138,-39.2219123840332,0.10185304243865577
-1.9996021423734887,-2.1517662018738073,-9.64279556274414,-2.0202178058575173,-2.0811570599250024,-3.748488274925169,-27.700611114501953,0.07355716489665154
-2.0049573936894296,-2.1279794808947257,-3.900071144104004,-1.9460712294454896,-2.085553624406473,-2.7243227532226273,-17.701370239257812,0.07257777647548919
-1.952266351904416,-2.090073476888924,-3.5683798789978027,-1.8681701783258309,-2.0892624751918447,-2.7255454364646705,-14.666041374206543,0.08410008403272973
-1.8629469694578455,-2.0816539514593524,-2.7657549381256104,-1.799997241114181,-2.0925132056035953,-2.7254404062493256,-14.615350723266602,0.06387950922721959
-1.7940526358281232,-2.0707867194661684,-2.4063382148742676,-1.7220978262657867,-2.096211546925852,-2.7264671213544873,-14.581295013427734,0.07631458884451126
-1.7162385438905021,-2.050075571883411,-2.83290958404541,-1.6636779783596842,-2.0989938369948806,-2.7264597836237003,-14.581815719604492,0.07180257453904723
-1.6376648306250867,-2.0369458422519595,-2.413801431655884,-1.5662773976446511,-2.1036233290993698,-2.7275107547689283,-14.570569038391113,0.09768343175699118
-1.5593294630330188,-2.022575687767514,-2.001250982284546,-1.5078520361980918,-2.1064038076225016,-2.7276827345597647,-14.524085998535156,0.0983721462201951
-1.5399173659228096,-2.016111891429136,-2.355262517929077,-1.4396780179203197,-2.1096525906124297,-2.726994456107879,-14.510730743408203,0.13710503014719683
-1.1438338974768567,-2.1728415072289344,-0.8264383673667908,-1.1281188298460676,-2.1244078103607604,-2.7115806572009307,-19.495412826538086,0.050919410277009726
-1.102772463751361,-2.12532483413332,-3.440948724746704,-1.0502122804178948,-2.1281022348871255,-2.7100999754772817,-19.54568099975586,0.052633514294551986
-1.033089182965227,-2.119773180390081,-2.1617305278778076,-0.9625686241222186,-2.1322374674699374,-2.71231702465161,-19.504430770874023,0.07161359976945214
-0.9764528543858565,-2.098327106746173,-2.5031330585479736,-0.9041354992863184,-2.1349976603018774,-2.7158640819907776,-19.48369789123535,0.08108347147646348
-0.9100986904504782,-2.0739079269964256,-2.9483485221862793,-0.8359616608820224,-2.138214969098758,-2.718236165680268,-19.480815887451172,0.09814119836839813
-0.8431780324071523,-2.0525759411450233,-3.1195406913757324,-0.7580669668798656,-2.1419155093540105,-2.7223030942863105,-19.457700729370117,0.12339145806318348
-0.7853671580648701,-2.0381896525515466,-2.7454001903533936,-0.6899134203436462,-2.1451393285788827,-2.7185510020605697,-19.44886016845703,0.1433514884725804
-0.7659414136541662,-2.0354776983415412,-2.26127028465271,-0.6023015531267654,-2.1492953392519007,-2.718207218735806,-19.426170349121094,0.19933002617725898
-0.353748692109253,-2.219372098866863,3.3476057052612305,-0.3429147190791145,-2.1602940789627945,7.666676003671918,-17.87786865234375,0.0600631951148396
-0.3342888728851525,-2.159046230622087,6.676547050476074,-0.2924675219330003,-2.1535623556822805,9.305320853107812,-7.872772693634033,0.04217935845669679
-0.286127081703941,-2.150466699362844,9.661673545837402,-0.2819899358344331,-2.1566897596148973,15.716268251625932,-3.963705062866211,0.00747278093123797
-0.278185816316938,-2.1393747129755245,14.568767547607422,-0.27888571472197415,-2.159797691407646,20.779606800148002,4.356086730957031,0.020434967722418148
-0.2751143471135402,-2.13284363967999,20.882884979248047,-0.2731440423535789,-2.1643319783742587,29.218199222439953,14.355829238891602,0.031549921942408965
-0.2552488815419427,-2.137612099050025,28.177749633789062,-0.26938745302588896,-2.166629991524407,34.281487540365994,24.13804817199707,0.03227905338236323
-0.2629334686718968,-2.137118680114761,34.75900650024414,-0.2640939418402942,-2.1691696277885404,41.03231731701483,33.553688049316406,0.032071949500488944
-0.3847168658939757,-2.110933247992761,172.33412170410156,-0.47143708868285367,-2.081057247698422,172.77206933024752,0.11328452825546265,0.09172225702707046
-0.4832293269659569,-2.093133552828603,172.60092163085938,-0.5048775839866428,-2.0754375804007865,174.56657071942936,0.006025072652846575,0.0279605878371631
-0.5127036440826618,-2.086737067301657,173.78829956054688,-0.5066514184691605,-2.0714177707241093,179.6300581592812,1.4460465908050537,0.016471499097155243
-0.5263244703413458,-2.0911463516103037,-180.0,-0.5102700427232173,-2.0651145728157267,-171.96003169460036,11.428460121154785,0.030584279513428354
-0.5238316956674214,-2.092089868903833,-173.2790069580078,-0.512377592477206,-2.0622006006733455,-167.76639169894472,21.282211303710938,0.032008824334019616
-0.522807154804467,-2.086715985898615,-167.01202392578125,-0.5302468226570667,-2.0626109806476274,-161.3956491324665,29.545408248901367,0.025226968424825615
-0.5432640576906108,-2.079922471679862,-161.59698486328125,-0.6030321265433662,-2.0873013186893523,-161.06854383509867,37.04779052734375,0.06022183522259328
-0.6010740306701736,-2.063754128876344,-161.6253662109375,-0.6563954696591591,-2.1060310695374644,-162.46128742218875,37.44898223876953,0.06962615401898864
-0.6470802033949463,-2.0442779401828033,-161.6986083984375,-0.7024695085629004,-2.1234322888905752,-167.52642814756916,36.80301284790039,0.09660945112327415
-0.6894635950136028,-2.0572294401664246,-168.1936492919922,-0.7498887965136753,-2.1359945036329484,-173.4343906407197,31.17589569091797,0.0992730587783508
-0.7144537480556972,-2.068242323438689,-173.6344451904297,-0.805326438105823,-2.1442854669012377,179.81363619355696,25.75230598449707,0.1184922168946637
-0.7893595398134645,-2.068754908002315,179.97607421875,-0.8543372758018745,-2.146151098134557,173.90590257186142,20.05470085144043,0.10105580844842957
-0.8382704200306026,-2.0753126310545182,174.4995880126953,-0.9032881634601685,-2.142964669402171,167.99756080434355,15.582173347473145,0.09383019371857416
-0.8912097171994402,-2.0894984315039418,167.27423095703125,-0.9720659359855007,-2.1297202713058003,159.55753134896312,11.115128517150879,0.09030794269290858
-1.2409195608224655,-1.923477200542951,156.05711364746094,-1.242398913993776,-1.9835428354635187,161.10144834127024,-40.67074203491211,0.060083849612157764
-1.2726764395308487,-1.9452418650780658,162.02256774902344,-1.3043969379139064,-1.9610006656819308,167.78752950560946,-31.454795837402344,0.03541934237308675
-1.3215942579676705,-1.9557097786150195,167.553466796875,-1.354178329198375,-1.9485523245123333,172.98792969338828,-23.773189544677734,0.0333609179609868
-1.3637750143871206,-1.9599343001181162,173.46804809570312,-1.4048810774923788,-1.9406704198853155,178.18839356571482,-15.491608619689941,0.04539609570918142
-1.4098790470756444,-1.964522646325413,177.99575805664062,-1.4560933351665193,-1.9374128036449132,-176.61107568461696,-8.720010757446289,0.05357895103403794
-1.4685290130750925,-1.9641204227222058,-177.54379272460938,-1.5073923766107282,-1.9388034937655334,-171.41082754120956,-2.4163825511932373,0.04638219396600567
-1.5499794784262806,-1.951600399238622,-172.2186279296875,-1.544295169927753,-1.9417812497429583,-166.4489403195823,3.23417067527771,0.011345794812379835
-1.5548319297525202,-1.924916026244427,-165.94586181640625,-1.546592642835405,-1.936289314448049,-158.84367355121051,8.820365905761719,0.014044128077783765
-1.5610595366113267,-1.9043977914013193,-160.40225219726562,-1.5486229595988807,-1.9332372221019145,-154.18344646462836,14.390819549560547,0.031406706464080794
-1.5596268808204072,-1.8804931634161834,-154.8387451171875,-1.5528489670754082,-1.9303391867775666,-148.27623783654752,19.234601974487305,0.050304732974921926
-1.5533753478696195,-1.8492377086209884,-147.8468780517578,-1.5593533753548325,-1.9269888067149927,-138.99366744452783,25.040353775024414,0.07798057493656643
-1.5521175152586715,-1.81306761440936,-140.32052612304688,-1.5634663016584145,-1.9254486082530402,-133.93045568469034,30.497682571411133,0.11295256849687071
-1.5981939467733524,-1.7994195592092406,-42.88798141479492,-1.623972152953923,-1.9528837921169135,-36.84732279233539,-31.118772506713867,0.1556142239508603
-1.6176983325012229,-1.8308013975211268,-35.70552062988281,-1.611604541706076,-1.966758317389124,-29.69931587607736,-26.312225341796875,0.13609341771830133
-1.590184177935913,-1.8587121862182354,-30.354650497436523,-1.5699928161449603,-1.9904731160014861,-29.38198497885382,-22.104904174804688,0.13329903866239945
-1.5721916444482027,-1.864932209044952,-29.447559356689453,-1.493552140326815,-2.0335209525173696,-29.3836804076371,-21.291902542114258,0.18602778296283157
-1.1430266556199704,-2.295617227395736,-13.21219539642334,-1.1705363126505082,-2.1887180826952286,-7.852244652063841,-46.58346176147461,0.11038210166343927
-1.1120145125659169,-2.235575680617053,-8.411966323852539,-1.1199543249476733,-2.1973527854958363,-1.9089360579635923,-37.02373504638672,0.03903883108015667
-1.0810915789204376,-2.2430749737787794,-0.6661102175712585,-1.0688012067538142,-2.2013739153473386,2.5485872090471458,-28.858448028564453,0.04347449277791002
-1.0355855925421276,-2.1908824100612767,3.220750093460083,-0.9955166035877289,-2.199047679447605,10.729295822066327,-20.1304931640625,0.040892487084781666
-1.0016105894349137,-2.184104474197829,8.658660888671875,-0.9519362298950039,-2.1930977864498375,14.443869962382346,-12.886040687561035,0.05048189438761532
-0.9376642855849322,-2.1643774945888095,13.825337409973145,-0.8749563965915221,-2.1722476073898664,16.88520025411296,-5.253875732421875,0.06319982608766578
-0.8882741239938423,-2.1563427637105694,16.448148727416992,-0.8096614254827209,-2.1524304451419036,16.884701109565224,-2.3104448318481445,0.07870999049538245
-0.8024816285001106,-2.1292040473142024,16.7132568359375,-0.7536895642300028,-2.135441811601551,16.88472512482146,-2.2922780513763428,0.049189178068380614
-0.7366286438762144,-2.1053528284606844,16.528202056884766,-0.6790656765303568,-2.1127944609916276,16.88517212918163,-2.307029962539673,0.05804199431778568
-0.6709696470753276,-2.08079060258331,16.110074996948242,-0.613767654018697,-2.0929824920475246,16.88502689280448,-2.3195412158966064,0.05848683765052134
-0.391990420786107,-1.9492209494048023,16.770872116088867,-0.3339211861495925,-2.0080579678648154,16.885910682859233,28.017154693603516,0.08266698707788074
-0.3037124070237011,-1.9653141237081473,16.617576599121094,-0.2592981406675628,-1.9854102213942562,16.885790051599376,27.9676570892334,0.0487491558712931
-0.2449401671775435,-1.978342582112701,16.71942138671875,-0.16602567962661757,-1.9570992995470682,16.88553380816724,27.957841873168945,0.0817237627596072
-0.17631456311934077,-1.9932071813405225,16.83209228515625,-0.10072316511352519,-1.9372842738435339,16.88735975211231,27.94381332397461,0.09402888404841553
-0.1174469207079997,-2.004782490826712,16.829286575317383,-0.01678614113695278,-1.9118043511982947,16.892356728005677,27.936790466308594,0.13703111687719804
-0.058710373734996435,-2.0131650041613947,16.4123592376709,0.03917701836836659,-1.8948170614888753,16.892013972656393,27.89918327331543,0.15358442976947717
-0.01931111579191422,-2.0247721667582357,16.91044044494629,0.12312699100304461,-1.8693331190387064,16.894700772614005,27.900455474853516,0.21083147730660667
0.663869297199492,-1.7811477928728545,16.53240966796875,0.6268038198590846,-1.7162306201502688,16.914138636192575,-41.54568862915039,0.07475352115296156
0.6876183042194793,-1.7362533313238446,16.278902053833008,0.7014251214731161,-1.6935424593779609,16.91640836195126,-41.50813674926758,0.04488704473512375
0.7237926948452222,-1.6759416507770015,16.15874671936035,0.7573749428721451,-1.6765189485939112,16.91979855663903,-41.48862075805664,0.03358720969820469
1.3178465823702494,-1.5113762372010477,16.718198776245117,1.3729703554230825,-1.489218891449702,16.932914351452677,-11.094118118286133,0.05941025438697372
1.3777310970558934,-1.4741374212415133,16.28638458251953,1.4568948955732122,-1.4636942789863296,16.928160221140658,-11.10869312286377,0.07984964756248238
1.4330848932801525,-1.45131689116941,16.787628173828125,1.5128482880156024,-1.446680842265809,16.92584899379789,-11.07929515838623,0.07989801054569368
1.5380729349565014,-1.392622911739874,16.46653938293457,1.596779121467071,-1.4211574558416804,16.923180724601853,-11.075127601623535,0.06527355162477151
1.5906916840881573,-1.3634283029041099,16.2625732421875,1.671391625815041,-1.3984393090149472,16.919925990107288,-11.07661247253418,0.08796732997889332
1.6626139815722862,-1.3289846473609654,16.66542625427246,1.7553366411843,-1.3728875895177135,16.914550854860533,-11.040475845336914,0.10259122738102003
1.7063216867411997,-1.3041725124940151,16.359209060668945,1.820614485140153,-1.3530623716923618,16.910697676088994,-11.042341232299805,0.12431034590209267
2.237979325549755,-1.1665662382336757,69.8911361694336,2.1076998497783057,-1.2545367999946753,75.13168038259717,-49.549903869628906,0.15719911432266231
2.2202878515999194,-1.2043658634947243,75.57565307617188,2.1140382096981116,-1.2527530864082885,82.72649772696272,-39.52989959716797,0.11674891753480773
2.0211364372591856,-1.204128276883622,116.59895324707031,2.1396554560124548,-1.2306853185447322,122.35015141449924,34.004024505615234,0.12145795267510368
1.9812625546980214,-1.2148101511378369,121.76202392578125,2.1141144688880913,-1.1937080683389385,119.88880844588165,44.0323486328125,0.13451739293644246
1.998618440865761,-1.1737573262292584,119.34412384033203,2.087936739473126,-1.1522234547546435,113.9806256747763,40.14497756958008,0.09187745146008147
2.0301273677997025,-1.1296974750369326,114.1868896484375,2.063434738182437,-1.1018119093180734,106.3846530710898,30.812862396240234,0.04343944862994321
2.0369429287194545,-1.0920389954772038,107.14167022705078,2.043171065064731,-1.0421095862939476,98.78883887809756,20.572267532348633,0.05031635503218005
2.0293237813376295,-1.0394580715512314,99.79842376708984,2.031930737426183,-0.9871988060220198,92.88065145850015,10.970637321472168,0.05232424919385165
2.026090403210089,-0.9821244224972994,93.82624053955078,2.0277813494198855,-0.9453520485969233,87.81665330160634,2.039750099182129,0.0368112317282848
2.0136396901007196,-0.9421227547006417,88.48845672607422,2.0263055983579377,-0.9102268425029543,82.47283286873508,-5.008161544799805,0.034318718608113086
1.983604198861404,-0.8900015214909809,81.69979095458984,2.021411304852472,-0.9115815392414286,75.75883355666419,-11.647972106933594,0.04353245260181738
1.9603560865715595,-0.8847811898746814,75.14309692382812,2.0133880239594424,-0.9128278797372416,66.47506997682581,-18.569355010986328,0.0599916927195672
1.9353917686675346,-0.9162437005874312,68.14659881591797,2.0074875320806025,-0.9129019121198502,60.56736289510301,-25.242074966430664,0.07217317127766465
1.9108472645765442,-0.8964489964577103,62.06480407714844,2.003809262113915,-0.9126007904659537,55.50341888552236,-30.84345817565918,0.09435472132237399
2.3833380106866238,-1.2389561544973198,-78.84783935546875,2.2116196147268363,-1.1973028141811126,-85.96533819115626,49.323463439941406,0.17669807093033052
2.3120707197435193,-1.2548012719509063,-84.75325775146484,2.2170893514754946,-1.2460480311595954,-91.87349865962057,37.67210388183594,0.0953838536777415
2.277913961158928,-1.2775512647999452,-90.94037628173828,2.217513434781977,-1.2951016742109958,-97.78104592022495,27.820384979248047,0.06289865226782079
2.229286806039814,-1.3216631663198544,-96.904296875,2.2128876728212226,-1.343935301194323,-103.68923747359041,16.98735809326172,0.027658263904078127
2.217599072517894,-1.3543801838352958,-103.17855834960938,2.1996054441341104,-1.4055627211774078,-111.28535672233636,8.08254623413086,0.054253320554509675
2.2055483187286997,-1.4227500995628317,-110.48648071289062,2.1810443561049384,-1.4584508975661534,-118.03702312010672,-1.3930442333221436,0.04330116814060183
2.2015298134382593,-1.4766901721933117,-117.06649017333984,2.1597956228766266,-1.5026685039952246,-123.94512365526968,-9.935009956359863,0.04915909259785971
2.2019275418742144,-1.5567100797342608,-124.08394622802734,2.1259911161618805,-1.5558909851871703,-131.54100963718645,-17.49828338623047,0.07594084319943957
2.218575287877294,-1.5923076715246616,-130.8419647216797,2.09967615777949,-1.588684032272994,-137.44896545218438,-23.89483070373535,0.1189543353537009
2.2411708715804384,-1.6224760376737657,-137.67034912109375,2.060284126615523,-1.6285567158007788,-144.20072203658242,-29.092662811279297,0.18098891996607583
1.9190525206499485,-1.7193846422953432,-163.09304809570312,1.8648860244046215,-1.7344994512987602,-170.3651495518349,-6.197214603424072,0.05623581391519819
1.8560727833325414,-1.7388873841361292,-169.9586639404297,1.823821492169564,-1.743548821755343,-175.42894949858626,-16.93384552001953,0.032586420213901596
1.8214767199286657,-1.754776672030459,-175.65615844726562,1.7751288449421492,-1.7494742862439872,178.66295407653112,-25.418895721435547,0.04665019625676123
1.7605951177981332,-1.787936410874597,179.4486846923828,1.726085915383471,-1.7503581137294089,172.75516927186916,-32.930389404296875,0.05101973605996199
1.5512525975866867,-1.6848394045773816,147.4979705810547,1.4818044700219222,-1.6731686226918097,141.52714754510657,33.39476776123047,0.07042193956482876
1.5224495186798495,-1.667286920082337,141.2619171142578,1.4419982762637027,-1.6439794874851767,135.71517300711733,26.871044158935547,0.08375941034040761
1.477578260435236,-1.6101897389532094,135.2163848876953,1.390912538973381,-1.5960672067135455,126.43175750534513,19.965343475341797,0.08780884461923072
1.4294635586916042,-1.575057545145292,128.21298217773438,1.359606750254378,-1.5583012578282662,121.36759462761823,13.594878196716309,0.07183833829986627
1.3679503202090095,-1.509364913926687,121.40990447998047,1.325358853570226,-1.5053621311364473,113.77145857580204,7.909323215484619,0.04277914562620951
1.3227058892614,-1.487625078011578,113.97838592529297,1.3010293362142193,-1.4548650422382225,107.0197325480585,3.0395665168762207,0.03928222111692227
1.4727723895827716,-1.162517595812726,16.77419662475586,1.4766723313311019,-1.0855609404434587,11.107648932653326,34.7387580871582,0.07705541091490299
1.4666202781305562,-1.1398580878530677,10.464781761169434,1.4753573984747477,-1.0809295598944326,4.171957830790233,28.215396881103516,0.05957271757508236
1.4728093722411728,-1.1188905291248052,4.078218936920166,1.4738177285970189,-1.076001013170943,-1.3950336974829147,21.71503448486328,0.042901367825478244
1.4797626477745904,-1.107034731015335,-1.5145466327667236,1.4727567980764242,-1.0702880924054798,-8.55220259719594,14.798918724060059,0.037408520140692465
