YAW,real_orientation
-77.98873155137325,-83.64843425148489
-75.17279347422793,-76.21940769604264
-71.27856514322718,-71.01881902292541
-68.36841073566096,-64.9638930650938
-64.41368026829936,-59.056595097251275
-59.62321797106747,-51.461839765244605
-55.59730011690725,-45.55463144692513
-49.68573502325395,-38.844776928770976
-44.75874356578556,-32.14132320066746
1.2799548133384038,7.157495938861719
9.066021091799023,12.12996406743921
15.939994049212226,20.568523322549094
22.846786583972168,25.63183523548375
28.2450786162695,31.539187963236756
34.7391606177641,39.13399687524693
40.09687874972068,46.60489828434267
45.57729320383295,51.92957728588671
49.57972897015106,57.836522389939596
54.487750905016995,63.74366569591081
59.43146908130447,71.33856919052245
64.3823577810494,77.24572294164712
69.0401341576689,84.84053359188394
138.64575755096718,137.73133451581006
143.30412298199118,144.29182994443573
147.47055980448678,140.24648637682625
143.21671801812207,132.65025992957328
138.78090360970754,127.58626740401273
105.22741100230803,91.29486270258275
66.47305174795,71.88292907820639
61.59983256946427,65.131023660485
56.54768176286911,58.37908253999292
51.66874575832173,52.47129489792905
46.93472278778628,44.875070904204826
41.46529861168529,36.435303836625785
35.77446064218046,30.52732171367667
29.803396654673776,22.931203646920338
-1.8548233710667965,-8.296402096689269
-6.63863415229413,-15.892467866500718
-12.494442029512777,-20.956219003690794
-30.483995983244316,-32.77238942156677
-37.707500085573066,-39.52436755478075
-44.14800550664146,-46.27613625687923
-48.691985680152065,-53.02805052766407
-53.7211782505118,-58.93617479125158
-57.739289994803244,-64.70095204651238
-59.42729925641526,-59.69627175201203
-54.476059643856125,-51.25703971991717
-49.99791963640545,-45.349941386071556
-45.33752827115685,-40.707873871385615
-41.67924586858026,-34.76525323080331
-37.439535971083636,-29.566307925905033
-31.78456116520459,-22.879070829858616
-26.609392036508307,-18.42178549244215
16.370062614806805,18.370469004111513
23.28583126786045,25.111566923869535
30.38702367192474,31.862454493106867
35.17488393385313,41.145185966029146
40.542403362310296,44.520433655045984
44.91123553667444,51.33039991865587
49.66132335634516,56.73641046991721
54.00844397935383,64.33121403641302
59.33113966152644,71.08244050864326
63.41346879021068,76.98951222707281
67.45989381239232,82.05266035649709
123.47383322209484,120.8707990743311
126.71151925462244,126.77790234549566
130.82037172003714,132.68520180663876
135.80155668917098,139.3640252987471
140.0045240029378,143.24371620600968
143.36625306421666,148.60494625835562
148.23467317958728,153.06234276178364
151.31573406047835,159.74859142316927
157.95968324027336,164.20597808608088
162.60751284369059,169.4063575606355
-142.14187618304882,-138.58939459550288
-137.5571160602242,-134.13190301652978
-133.94351627696204,-127.51696282572854
-129.66930542987672,-122.46322075361587
-126.48149666553171,-114.90013716252432
-122.17950156627394,-109.6536879689807
-65.40940796802464,-64.3356271653579
-60.93738197199838,-58.34758685133329
-57.083881270564284,-54.632928575505666
-53.27775193005851,-48.689669176468904
-49.43652368983356,-44.45922659252147
-46.14129601690193,-37.58903240689206
-41.15982443930618,-32.82689636638937
-36.120932743036235,-27.306712241037378
-32.44766284022164,-22.065932367546296
19.87735056553981,21.66110193651542
25.227485304857634,28.41192119460517
32.58352295609802,35.16300043097649
39.02029226101617,42.75766303994923
43.72941140711216,48.66479359133366
49.29745867320877,54.5717774415601
54.02474318500099,61.323017659256394
58.48215132068475,68.07378170869274
62.95125120096092,73.9810276971176
66.92894725519534,80.73175996897497
70.91364520027123,86.63898490748939
127.94677691884215,126.30105142817196
131.99121689640705,132.20805376267396
136.5910124001175,136.08368421573522
139.93976306490106,142.520723021778
143.21138126799426,148.42796236283877
148.85070459610716,154.33502568991003
153.47217636183808,161.7775552002244
159.36793696811827,165.76700585791292
165.08951654679214,172.09698346850277
170.467427844364,176.5543988258336
176.08361112602861,-178.98816411992664
-135.97605090615227,-130.61200756811638
-136.76603948167437,-125.41123050679326
-80.231025592538,-83.79557520465386
-77.35590643109565,-78.59534231097345
-74.85077433576858,-71.90915478507146
-71.40095401956962,-66.70880402692659
-68.5620786939469,-62.25142095360764
-65.47466519180936,-57.79391411502523
-61.22993704167727,-51.850445844307536
-57.346250004943094,-47.38780657896716
-53.45854432273021,-41.82927885342147
-22.689271540583963,-24.618802835747086
-22.396326403105142,-22.177404767621436
-21.542368213716927,-22.17798355652289
-20.77595727309434,-22.177696338438746
-20.93906185638754,-22.17796953941729
-20.804242872646753,-22.178200570503115
-21.008684987532355,-22.17860891693068
-21.738911102235942,-22.179165913145294
-20.536971386298926,-22.179492420529044
-17.257392646094207,-22.18079267061617
-17.755586479932482,-22.181123990137262
-16.921529066497506,-22.181587459529727
-16.967589423996547,-19.857711596467173
-15.09517352925163,-15.294412172619335
-10.778125100955915,-10.094109747171602
-7.465333316342603,-4.150868924583324
-2.9561013634904976,1.0494194432653103
1.8470146154771316,6.249735398534979
7.3645633632180285,10.89187621947351
10.895106405213332,10.916326295424343
11.414953866124819,10.916349043527891
156.45099775028405,155.6299233384034
158.8966851338724,162.38090238293836
-164.3281801876994,-155.42525504337306
-180.0,-172.22368360406384
-180.0,-178.9753694016291
-180.0,174.27277077746754
171.70362481711635,166.6769460810193
163.65959095308273,159.92489637158485
157.4783386580751,150.64085655982208
151.07542842143297,147.26496006595738
164.99597956268386,166.98002100552964
169.27227287822677,172.9235162224662
-180.0,178.12367326484878
-180.0,-175.93312466627054
-175.54503487932294,-171.5167656756531
-170.94238684317634,-165.3120945343316
-165.84159648208012,-159.9735515715026
-161.67016979164725,-154.77393500192346
-157.40937317496847,-148.80980892202084
-153.3350751974651,-143.61185809683735
-10.318027239804328,-10.35988774798454
-7.250298560856982,-5.159409534540531
-4.05131773600364,-0.7017499427257378
0.19914842022948012,7.470122516709164
7.553760764484433,11.184666186048794
13.11363832837267,17.12792014658616
17.817515701914306,18.090677005123364
18.633636088743124,18.09258939298495
83.92553440603237,77.78265634273771
105.81900761605793,123.35197222759336
180.0,-177.63714104285515
-180.0,176.44864838222466
174.94302811427045,170.48868988598102
167.44509052571715,162.14569521094586
161.00244577603144,157.08181677487445
154.43450801592164,148.6418421978703
149.0259873936543,143.57768296225098
144.27248365077565,138.51390921623616
111.75052696992522,119.10208430625018
108.58830655090568,112.35007196437475
106.03750347864204,108.97414011108685
102.09623996951218,103.06605964102455
97.52176976971023,96.31433068069921
94.88114384745866,89.56202083457127
91.65989870637645,82.81026217307955
89.17094859338492,77.74618961226638
84.99163714870447,71.838443542847
81.15940651068478,65.08616906252968
42.35446242020294,45.67430569026059
38.029857262358675,38.922552537237785
32.14521280782027,31.32658264660367
26.92659804877376,25.41877546501678
22.4043302622245,19.510733605755437
17.486715948628614,11.070966432746369
11.138125762038367,6.850919810772643
5.929806139134656,0.9429229462237962
-98.61031091762122,-93.83846485253909
-101.89304205825532,-100.5900180860427
-105.85090494397916,-107.34197101719207
-110.54037943366191,-112.40565120358252
-114.17278690436467,-119.15739113916082
-119.2355916408503,-125.06547503166802
-123.86313461502722,-132.6612629006656
-128.89628679052657,-137.72246016144422
-133.88448699071355,-144.32298668550774
-138.34975116293714,-149.1526714274448
-142.98424291428813,-152.0955993200851
-146.5441416355441,-155.99897037730548
137.29372240610496,139.15841772885958
131.1638246592645,133.33009162822148
125.96011861501303,127.4329705080999
121.62040130803692,120.7247996066764
116.74294610339071,118.29797196261397
115.59314559695392,118.29790120865547
115.38659466441521,118.29748196232342
91.02737195104673,84.05282740605318
91.34991376567903,84.05296681172744
91.73772763912783,84.05476584640907
92.2155323432738,87.00807777420947
94.14929479771256,92.32660729141156
97.04919542242338,96.2515019047146
99.0602621270959,96.25390655957713
99.65403043146236,96.25366609161034
99.7624059518705,96.25464900252426
94.99168940599554,96.2566593824054
94.95760621358636,96.2574901361571
94.65243964251853,96.01650816659603
94.88582464897996,91.49491001082029
91.82731183310864,85.58685642278206
88.47215427195874,77.99126713725303
85.90040398317335,72.92732451484483
81.30137892317711,68.63537648344817
80.71056227645259,68.63762812009188
81.90215819534949,73.09473684201463
87.7313724965031,79.78103777098508
92.18330111002744,84.98134375135683
95.24657638735854,90.18240440883795
105.89832061916161,115.09908011870348
105.14566944842873,109.88527245960681
102.3508272819885,102.79613183098868
91.38157008272161,87.45908157517403
92.00791360210253,87.45911917359142
92.77300895056165,87.45886987728089
92.63945573014648,87.45827741500152
93.18084811175392,87.45787575150722
93.49403120075803,87.4581942370719
93.99281497547801,87.45921304071388
94.44760029400324,87.45836575693887
93.65491899706487,90.07711059634636
94.95102173651277,96.82806817351627
98.18534914794098,102.73525771868024
100.73590079628866,108.64233937917022
103.74494532625062,114.54952632766582
108.00544805913924,120.45664068482326
111.23629988316598,126.36381555422756
114.85027562177513,132.2710215386346
-92.24166156811104,-82.83603543025232
-90.92970151788745,-82.83743542540631
-91.9260409089439,-83.00917498171052
-92.97783089290432,-89.35854943849941
-96.50917911513513,-96.00013414695246
-99.74083577559558,-96.61549198496292
-100.15735381723394,-96.61694874354478
-100.2451751428296,-96.61850039120506
-95.51476619941731,-96.6208663597648
-95.96309400773522,-96.62021636904521
-96.11242601053505,-96.61966599284308
-95.85728520293647,-96.6209100871145
-95.31036084192151,-96.6216754910238
-95.16727108861721,-96.62188428839866
-95.08901318444478,-96.62165363700977
-95.41012590844737,-96.62351281151359
-85.31617138495474,-75.1013609998199
-82.0427558486326,-69.47558587805275
-78.95844732128153,-67.96505295986292
-79.71762961328984,-67.9633046703778
-80.01584858205872,-67.96076013019356
-81.85761036518535,-68.12585268789245
-87.94612026775161,-80.33892961062946
-92.78241350045029,-87.09074719976313
-96.73681496779919,-93.73369656886322
-100.34749514101158,-94.34900220081852
-95.97406039144008,-94.35023496586332
-96.5171786707342,-94.35171412267351
-96.78032856443902,-94.35283993933017
-96.59607364156493,-94.35586409525779
-97.33642231804035,-94.35888289563265
-96.90230398615611,-94.36115025990694
-97.71086454579535,-94.36002331224115
-167.8560443978655,-165.78811875910927
-167.95506701669748,-165.7884174713794
-168.02354505017433,-165.7886236660464
-167.4476909098908,-165.78918084185418
-168.27133156978914,-165.78961581200872
-167.93898014464287,-169.7101303953775
-180.0,-176.46226008625703
-180.0,179.63653475253076
-180.0,179.63523859821612
179.94544468552743,179.63095503508418
-180.0,179.62924141938436
-180.0,179.63100909486016
-180.0,179.63468933484626
179.7478338070235,179.638205354975
-180.0,179.63772213114567
179.7903899777637,179.638212621299
179.8137996378825,179.63818323578823
-180.0,179.63208888397492
179.54727833471387,179.63225348064267
179.71850204515493,179.63058641554957
177.67894916712052,179.62987334981307
180.0,179.63116348291263
179.5419945607073,179.63287108475666
179.72859509669618,179.63353020565896
-180.0,179.6485571378523
180.0,179.64894677227738
-180.0,179.64746835817272
178.8510792054857,179.64604195609647
-180.0,179.64367489643828
179.68547294020698,179.64509570994645
178.05392701968535,179.64605102096496
-180.0,179.65053501142071
-180.0,179.66378131906256
179.8675445849471,179.6653074968403
-180.0,179.66535038423336
179.73392381448042,179.66710415087354
-180.0,179.66903404608664
-180.0,179.66713301386312
179.80100333410252,179.66512430103035
178.5015215986797,179.66417099357514
84.47125249162414,95.73174967468377
81.7398976873403,89.82343669754951
78.96555833615356,82.22745614399433
75.8456537077613,75.47561493788245
71.05082827973894,69.56764292392879
67.18913011286321,63.6600758848161
62.82344179704632,57.75209237400034
57.68660250819471,48.46797914591193
30.30133039812404,31.588286215312515
24.817945940967974,24.83620529711713
20.75230907275345,18.92819230890222
15.049971080917429,11.332398255408666
10.099717578821748,4.580176351119297
3.3925178287252447,-1.3275666224393083
-2.0433753251184896,-8.079594260917162
-8.104579985876608,-15.675156928985569
-13.28535622438825,-22.42714088992714
-17.818748722041406,-27.491000286770937
-4.362889159894734,-2.8287280584308707
-2.143653450858004,2.371826608918271
3.255716542073278,8.31501127322373
8.621346348489787,12.775799544892964
13.753739186850316,17.977246602124985
18.840225002418347,22.434659492442027
22.80986834759417,27.63516145351247
27.00230633930882,33.57847586129358
30.969126276348906,35.27740628371089
31.442847911297097,35.27758349776791
31.828038912895394,35.27707357038826
63.49797111510992,58.138329454593915
68.56887020992538,63.338780822721205
72.03946254542691,69.28206220564039
76.3096951210881,72.99665627385727
79.96342599916908,78.93996015567124
83.66930547567347,84.88331315958108
87.27964143587847,90.82656104006362
89.86416124937594,96.76993653448835
94.57580690906825,101.9702525233689
97.99995410927214,107.17074185047454
-180.0,169.5800855875094
-180.0,173.29464594804983
-180.0,179.23792880041015
-180.0,-175.56167483821514
-152.41051410176144,-142.1301603273208
-119.74516277422437,-114.50264116761491
-120.12324771722798,-109.95055359496695
-117.37429123708203,-104.75003090759816
-71.6664038671348,-75.56718861657106
-71.5957385708516,-75.56744918235835
-70.76988166632005,-75.56779713630318
-70.617942619367,-75.56831423612422
-70.92161305754983,-75.56864147670292
-70.49930507097372,-75.56916142576985
-69.66365916726525,-75.56950107327823
-5.983700439136584,-8.914597028063305
-6.122451341621113,-8.913642721186726
-6.163299783464577,-8.913663489074624
-6.290856091279375,-8.916680770311721
-7.166439901985949,-8.920622409199444
-7.742764952293989,-8.920220372952379
-8.15253358463283,-8.760713949029828
-7.7233639142059065,-1.863072966166659
19.41461361151253,26.74318834099831
23.42911804357689,25.753482581377583
20.7762818561668,19.84535578805122
15.377303375576885,12.249288517683743
10.762299196706037,6.341210216379001
5.406726588525615,-0.41076433402335827
-0.0,-5.474660541983963
-5.385889336122417,-11.654893557310901
-9.97602169431126,-17.53522559704491
-14.593107389981267,-21.755154500844927
-19.037530100591987,-28.50681445032382
-24.761630034623415,-36.10242580503664
-26.144592260228645,-43.69820959176573
175.03881323863413,170.3051765558888
168.09910981396945,163.5533837896408
162.76909544527484,158.4894962002654
157.61032540874507,151.7372950941447
152.0144983253254,144.98553057226832
148.00289432401095,140.97934571435567
145.07883036831734,144.71255933901017
149.28195151974924,149.91306108186856
153.46557070291374,155.11326640386847
158.36228265243304,160.31357205374968
162.88406221582736,166.25687290275891
-165.16057372119718,-159.07291358161277
-161.57703586877358,-152.4503171496244
-156.29034713222828,-145.74532579503585
-157.8168745456117,-158.25817987632607
-162.1751130779643,-165.00987776992866
-167.46273339922485,-170.90925150266
-173.4247095479371,-177.6581196080505
-180.0,175.5899403358996
174.0724049788887,168.8381650538811
169.20250807640772,162.93028737589134
163.83581378372168,155.33432980263387
159.10917303477314,149.42653571112675
94.2765657619329,101.32456848865561
92.60028630512507,94.57274069198459
76.42232883588744,64.7158291650727
73.3614609286337,58.808035990593915
45.1929230335944,47.98664080749958
45.242978269281856,47.98601898604311
44.53079878200302,47.98525658563732
44.72788474388829,47.985382619350396
44.30303885796392,47.98539881386613
44.20324876430462,47.98561975228565
44.31228646263941,47.9850737756268
43.47132712742143,47.98434362085126
44.178785646868725,47.96759890054523
43.62528665543064,47.96427718989851
43.49961556207128,47.963102937717956
43.46543540627059,47.965441001325466
43.00302229539788,47.968307508834044
42.60871016982782,47.96701004688551
42.45634182896275,47.96482267302106
41.851382373499156,47.965805592847865
58.03313464499788,47.96679939341476
18.533343787478156,11.117601967513377
-4.315009252182115,-7.450655477433827
-9.554091428812502,-15.046674397650667
-17.780226758680797,-20.954612744070463
-23.1306570752538,-26.862629593865847
-29.18286092723674,-31.926682381801502
-33.38735986601531,-37.83470331409515
-38.29020543318413,-43.74263782489681
-77.48085238229692,-75.81470435927898
-80.51011525322612,-81.72265902529134
-84.56491664723421,-88.47475513586528
-87.76948298493133,-94.38252295266163
-89.97732245256557,-102.8224494288276
-93.87895133126028,-107.88607106337511
-97.52637675114912,-114.63823830627115
-100.77401254073587,-121.39036343120209
-135.54191630699404,-134.8941044443791
-141.53089099312518,-141.64612750238925
-146.29468010985994,-147.55394615510932
-149.83711390383542,-153.46192351812292
-154.7669716408608,-159.25750217364222
-160.22459210250352,-159.86559118416042
-159.31022733996627,-159.86562823796373
-159.6537108205016,-159.86412243177608
-159.79937759292014,-159.86309275341074
-163.49411798076477,-159.86343034264868
-163.36992045411915,-159.86562086118192
-163.404608779047,-159.8682650018721
-164.0464356527607,-159.8726305328909
-163.83711680247043,-159.87793859552767
-156.40664901299525,-159.8887827684182
-156.99778473129587,-159.89108314591454
-156.58487693243563,-159.89302592919148
-156.7493079103963,-159.8930916419234
-156.72673619247723,-159.8940109711422
-155.88669716310793,-159.89250771904864
-154.8377564225571,-159.89192258752408
-155.39826006971657,-159.89142514461938
-161.3289064178165,-159.9003201879323
-160.16148520075117,-159.9017843743195
-160.80836481994623,-159.90713422246648
-161.24515390009614,-159.91118691649118
-161.30322238609887,-159.91213781280362
-161.22323683233802,-159.9153714492491
-161.14091942761624,-159.9187224493829
95.12084691155876,106.09361129117453
90.18426273520448,100.18601888733308
86.39411265827177,93.43388198266075
83.21653224946091,87.52604287091324
80.30184736575858,83.65255747793638
78.13926089007656,82.50542466062903
76.18994226952803,75.7550362203875
72.14240569935798,69.02454898565581
67.57696358494464,62.27715779267601
62.30716723333807,56.369393006688064
57.06967151059738,48.77357767755898
51.421100050081456,42.865638091872476
46.20544626510821,37.80181047160774
40.28556322472228,31.050000855796196
33.8156583170007,24.68994436285114
-49.3389039578684,-46.76763440386887
-54.357235109351805,-54.36317745053477
-59.79455718704832,-60.27107572524756
-65.59930486605519,-67.86660903284337
-69.1821036611209,-73.76110515542668
-73.58329084260951,-76.97063091180242
-74.71951958408073,-76.97146634265269
-74.50152325454782,-76.9713683255991
-74.29260353091794,-76.97138839127324
-9.835868880495049,-9.875392595730712
-6.306279545505367,-3.9320879962130912
-1.7059109424486605,2.0113911381583724
2.7346625324424263,7.216573951826805
8.938521189584437,13.902639757606314
14.858303432172846,19.104494402205972
20.2984841417246,25.047967697691806
25.38468557605227,31.73393852203334
77.46795874755806,70.38402125490975
81.33339145778011,74.84146726281205
86.01775271501104,80.78469171618006
88.210473992127,85.9849946051938
91.73943312313735,91.92836394313368
95.01449846478612,97.8715816846322
98.3441444301635,102.32895403396944
101.8879242886663,104.17711916597312
101.90341505000453,99.1139798300593
98.127675883231,93.20605445412424
94.35008880339232,86.7538994329914
91.27187377401512,82.82072667852675
88.21853914244937,76.91292050047922
83.13956063963806,70.87173472882327
30.342430877763054,31.75131966973295
26.077964208012833,24.99953596815314
21.686662244484214,19.668707409985792
17.4335383963498,14.910910536746826
12.833357177057701,9.269599846037215
7.439905153861792,2.543569395055394
2.170405603474018,-3.364411882733121
-3.5375942069007964,-9.272209157152428
-8.234103655212728,-16.024473401840016
-12.841174016782096,-21.088360746308688
-63.696116071047086,-59.911971323050956
-69.6766340481732,-67.50786645053466
-74.90004875726997,-72.57161810677185
-79.00450376105917,-80.16790437055987
-83.62104410251482,-85.23177189012385
-87.23432354468653,-91.0420699997503
-89.93569993009298,-89.15334042883494
-35.28502572190702,-35.6108561267449
-26.743608739535585,-29.70387697918728
2.3039218745816847,8.270594955311736
5.825049898794875,15.021645864642496
78.10304763277193,73.47255186020082
81.56613616844257,78.48962964577761
85.7906664756906,84.2848359781858
90.11331084039494,91.04273088599615
91.55050289998849,95.49841281020421
93.72437936529148,100.80876255407426
96.99258102895122,103.40776667505877
97.71817437683737,97.59603971210045
94.0433182386389,89.99989498882226
91.40021497194337,84.9360702532007
87.35881385625324,79.02810955937922
82.4203235753774,73.12010570633956
79.02083392061157,67.21202612965341
26.5926373615119,27.544132927547025
21.725396262302155,21.63637824029504
17.02585240983764,15.728635977857325
12.387138089233073,9.8207705280614
7.589313288517455,3.912670739433357
1.7311528043022757,-3.6834052628032428
-4.354764077901166,-9.591281567543675
-60.237805262189475,-71.20292258822155
-92.82653872255234,-83.86257321390505
-96.0880531077774,-89.77011937748715
-98.8307787479971,-94.83420335066796
-102.26340609480543,-101.58660577816663
-106.1130930496904,-105.80645213511684
-110.22104802974285,-112.55837591814313
-164.24361606126095,-164.886093388389
-168.37520532745376,-170.79392564501114
-180.0,-176.70179695364806
-180.0,175.70202410535555
174.3479583603426,170.63810504185446
169.11599720779554,164.73008456489913
162.62865978866932,155.4462909249314
156.935527341979,150.38216061594295
151.92783898168165,145.31824111615404
114.38175019757732,119.99822241035358
109.58204494465583,114.09029838574213
104.85589806383979,108.18230683780645
100.55954002354649,101.43055949211713
96.4026077343334,94.67855645989532
92.68246725141746,89.61483736354243
89.99999999999993,83.70650952553076
86.59922157335448,77.79855443322023
82.17196079590303,71.04665599549811
-114.01895166725733,-121.51717582115721
-109.6849018819915,-115.56132224834236
-105.67147718526786,-109.56397721124046
-101.35057135785323,-102.98734713484122
-97.56326413642407,-96.23640616404077
-94.65333934070672,-98.42418094565255
-96.93814165910406,-106.01979540165478
-100.3241382390111,-112.77156799611963
-105.32550918721348,-118.67967091768256
-109.72178501952928,-125.36053882180872
-113.89797804293205,-130.92326296598893
54.485879025395256,54.39243102747833
53.09557124986337,54.390009017965994
53.60103449288421,54.38888293478936
53.77081204977073,54.38877564980113
53.69829369876633,54.392096019483496
53.66985771208802,54.39553050180816
54.06445240789111,54.399103803601186
49.43331859351762,54.4108759681912
49.36483735923654,54.41319267423959
49.67083062386185,54.41708060725329
49.14128825233063,54.41841988399111
48.15128094352936,54.419082660971576
47.62894611676257,54.41903746896786
47.5027335872904,54.41902786065596
47.130164007038246,54.41802043508217
62.54439002345194,54.4199621609134
62.32667428951707,55.22445976437886
64.09859680624356,61.16672456012046
68.2808883097758,66.37244453917464
71.45447589162201,71.57869864804191
74.56055601261508,76.7891576414861
77.77716483598876,81.99815038518503
80.18103425897812,85.41439031031811
80.84077161994374,85.41358349884193
81.02482903312922,85.41405096616492
80.3899107074105,85.41448932232221
80.26554976007475,85.41446141864502
80.018079087413,85.41451112405369
79.45143465794567,85.41539251960025
-180.0,167.9859797268107
-180.0,169.6441154414608
-180.0,169.64385067373172
-180.0,169.64357541763013
-180.0,169.64325156903467
-180.0,169.64397729318043
-180.0,169.64634464424495
168.2626848776484,169.66279121873782
167.3030033675673,169.66540355418067
166.78226182180313,169.6667700691599
166.56973867550283,169.6687405631003
167.31945337925077,169.67168653646794
167.38461142842417,169.67411604102887
162.31362447719366,158.9764284099202
157.58855915332933,152.2243933849826
152.65039232774805,145.47246516100608
148.0274183489235,139.5647188906566
142.7653867270879,132.81279181203644
138.62450195174716,126.90475644935731
5.0550643957747825,2.3359731763617306
-21.014518958266518,-28.082538240544157
-25.45340268474415,-28.694501629447974
-25.713765321878228,-28.694914662399913
-25.289609466483604,-25.719647689576224
-21.668451148438567,-18.290212424121876
-17.54388199024583,-14.575685915135898
-13.29217644559897,-10.118195803216762
-8.977560619782015,-5.120191031226529
-4.13363608003317,0.5776948046745262
0.4680873008174546,7.319600322278798
5.737754464263391,10.6951810390108
9.3786379248588,15.758287688031565
14.81678851557968,22.590829639098985
18.020318499427756,22.604751952356143
-14.813823956579046,-20.999095169780226
-18.9288895579155,-26.906971285746877
-24.38490778273419,-26.88039625088422
-22.24588957839189,-21.680344617871555
-18.735846569748638,-15.737010854002703
-13.528804095621904,-10.536683509528203
-8.86459251784081,-5.336429943120463
-3.9556221959778495,0.6069057872072593
1.8137592887401361,6.342944952175512
5.981972745306331,12.31866505293513
10.776788269153759,16.032420575305075
14.987322797828977,22.052609596316458
18.96563205635047,27.11564248626742
23.726299093337136,33.52418712037885
158.49716435598475,159.0513219551229
163.9371349069343,165.802205672803
167.80289301372903,171.70960322407043
-180.0,176.77287151165876
-180.0,-176.4762815851791
-176.52468851396756,-171.4130044112375
-170.556925542034,-165.50590011744382
-166.63180346355233,-160.4427865447954
-161.88082518817504,-154.53555777254317
-156.9631433647686,-146.94079301862777
-152.12792452563878,-143.5741798691704
-148.25640941883614,-137.8190113007979
-128.12235150949743,-136.12200877453762
-127.4217636681488,-136.12177323759948
-126.60880717537215,-136.1208294785392
-127.35287707597729,-136.12157524538316
-126.66440115410282,-136.12004704312758
-125.76117128773132,-136.11940160900897
-140.33697922132436,-136.12258722352678
-141.9650481660987,-136.12536280056648
-141.51783222872905,-136.12825967533777
-141.5972624939143,-136.13255199733342
-142.30864890626603,-136.13303191080232
-128.66091601180543,-136.1215466374491
-126.58333699127996,-136.11968583216213
-126.6316794239585,-136.11468463008163
-125.88072002005946,-136.10990469984188
-141.24729086914738,-136.11375153649087
-141.2114535600402,-136.11274001024944
-141.2995062167003,-135.9465589329341
-141.46241337704168,-133.92282045658604
-139.56248638972838,-128.33272591928522
-59.00813022345842,-61.41710497175218
-53.55305186320597,-55.509936101035045
-49.86230524052063,-51.290692551279875
-44.999618539652026,-44.58244355149464
-40.634677803201164,-39.780303940157935
-36.17138134689604,-33.029656158107144
-30.968934071456776,-27.966267765964528
-26.194149780348784,-22.05915518110449
-20.93714422393025,-16.152034232102533
-15.668558162844365,-10.24504895635452
-8.771361916865335,-3.493844407168863
-1.67329890020279,3.2571241568501654
5.0861889795061535,10.008246667386171
51.115803060745876,49.28308003901254
56.658168833660866,54.346397526567046
59.224534028450805,61.097242861381815
63.651741667015294,66.16059350715621
67.51493903484267,74.59939014280363
71.76263327331716,78.81853833040796
74.43007506654075,85.56956951555559
78.1334121044535,91.47658805051137
79.94995388330003,96.539809712872
81.1637221044598,104.13469690152401
-180.0,171.71119652856606
-180.0,177.26278220564433
-180.0,-176.3922147738481
-176.58269197598258,-172.4268951537887
-171.2057604105513,-166.80697184940985
-165.96175011362774,-160.1069218597089
-160.55543184579292,-155.04366229659104
-155.95750886347204,-147.448927776578
-150.750271898406,-144.0732299954181
-146.16913822380863,-136.47850618023165
-140.92635206072848,-129.7266076382256
-147.1210514857217,-146.5862043409382
-152.66328302002756,-152.4940194328869
-157.52872148950112,-158.40200458115993
-162.3668208494273,-164.30999192780976
125.45983858781022,138.14702170110462
124.17618164185886,129.29072142753034
119.48876690191521,123.0818991027769
116.37931952228007,119.11470783449522
112.56795213256889,113.53291544245694
108.65951870488809,109.9430503672652
107.60002495350574,109.94361550357864
107.80290275811019,109.94341905674976
107.90351017368918,109.9428873984617
107.51110862279599,109.94259696490776
107.35727617913291,109.94240804988095
107.41288852071393,109.94191860285271
106.92884463470747,109.94153702440522
97.4099513796421,109.94017171299272
96.17270950018,109.93988215325354
95.1042814333139,109.93958323539697
94.02935820668226,109.939207533378
92.28729978710334,109.93892524462505
114.25825727899431,109.93580032559444
114.14877155846185,109.93566564462218
114.85705995270928,109.93543752779905
115.18775041975464,109.93510908231777
115.42991588933684,109.93461275541462
115.83216576876775,109.99685239890518
115.42876680662424,105.2925853844157
111.83300949264101,98.5405224700779
49.77016985793705,53.810158620553295
46.1200210414777,47.05824641235062
40.99634488892149,40.30641391172361
36.23261349666643,33.55473983502692
32.1451846595961,27.64705323145572
26.45859565140843,21.73925787478794
21.9286624362462,15.831323438823004
16.424777013784187,9.923594537476045
10.575247028662961,4.859641806748095
3.4185358278669655,-1.891979064775114
-22.79869142804808,-24.67936574625905
-28.39097338706619,-30.587175086659897
-34.0321458932654,-35.65096367311645
-37.77682046906485,-40.714916366689536
-42.385805011255336,-46.62275763826746
-45.7985609641516,-52.8022760996103
-50.80951789216797,-57.54993547705284
-53.782930738764925,-63.88073551916105
-57.376109937722674,-69.42028189617216
-60.626708302305154,-74.14035982354844
-69.3356123629366,-75.60176144274071
-68.89174666118556,-75.60216490180245
-69.03838812248642,-75.60147092835076
-68.35552565998682,-75.59963877947928
-68.45262372790992,-75.59746484591284
-67.21031286620764,-75.59771239832325
-66.7278445529937,-75.59418917336424
-66.23103634211633,-75.59573446765334
-75.43266545159548,-75.59891498275424
-75.84880107383383,-75.59827583180625
-75.13397935221604,-75.59492492235343
-75.56421498525155,-75.59508658080827
-75.12040893661074,-75.59459428855745
-75.88992264159798,-75.59634144297695
-75.16739114358124,-75.5964264392957
-75.54233751754543,-75.5942473937109
-83.704435881766,-75.59454237367633
-83.95383451684322,-75.59525384324675
-84.7245322633016,-75.59643682571264
-85.67254353238081,-75.59782985269709
-85.91740363720011,-75.59699160640253
-86.90701515990432,-75.59821594643563
-88.05832312721226,-75.59954694217855
-90.28553110328838,-75.5997350825786
